k,accuracy,f1_0,f1_1
50,0.8871391076115486,0.858085808580858,0.906318082788671
50,0.863517060367454,0.8311688311688312,0.8854625550660793
50,0.884514435695538,0.8616352201257862,0.9009009009009009
50,0.8818897637795275,0.8562300319488818,0.8997772828507795
50,0.8792650918635171,0.8496732026143791,0.8991228070175439
50,0.889763779527559,0.8679245283018868,0.9054054054054054
50,0.8871391076115486,0.8617363344051447,0.9046563192904656
50,0.8398950131233596,0.7932203389830509,0.8693790149892934
50,0.889763779527559,0.864516129032258,0.9070796460176991
50,0.9186351706036745,0.9040247678018576,0.929384965831435
51,0.8871391076115486,0.858085808580858,0.906318082788671
51,0.863517060367454,0.832258064516129,0.8849557522123894
51,0.884514435695538,0.8607594936708861,0.9013452914798207
51,0.8818897637795275,0.8562300319488818,0.8997772828507795
51,0.8766404199475065,0.8459016393442623,0.8971553610503282
51,0.8818897637795275,0.8571428571428571,0.8993288590604027
51,0.8871391076115486,0.8617363344051447,0.9046563192904656
51,0.8372703412073491,0.7891156462585034,0.8675213675213675
51,0.889763779527559,0.864516129032258,0.9070796460176991
51,0.9186351706036745,0.9040247678018576,0.929384965831435
52,0.8871391076115486,0.858085808580858,0.906318082788671
52,0.8608923884514436,0.8284789644012945,0.8830022075055187
52,0.884514435695538,0.8616352201257862,0.9009009009009009
52,0.884514435695538,0.8598726114649682,0.9017857142857143
52,0.8792650918635171,0.8486842105263158,0.8995633187772926
52,0.8871391076115486,0.8643533123028391,0.903370786516854
52,0.8923884514435696,0.8673139158576052,0.9094922737306843
52,0.8372703412073491,0.7891156462585034,0.8675213675213675
52,0.889763779527559,0.864516129032258,0.9070796460176991
52,0.9186351706036745,0.9034267912772586,0.9297052154195011
53,0.8871391076115486,0.858085808580858,0.906318082788671
53,0.863517060367454,0.8311688311688312,0.8854625550660793
53,0.8818897637795275,0.8571428571428571,0.8993288590604027
53,0.884514435695538,0.8589743589743589,0.9022222222222223
53,0.868766404199475,0.8376623376623377,0.8898678414096917
53,0.8818897637795275,0.8580441640378549,0.898876404494382
53,0.89501312335958,0.8709677419354839,0.911504424778761
53,0.8372703412073491,0.7891156462585034,0.8675213675213675
53,0.89501312335958,0.8709677419354839,0.911504424778761
53,0.9212598425196851,0.906832298136646,0.9318181818181818
54,0.8871391076115486,0.858085808580858,0.906318082788671
54,0.863517060367454,0.8300653594771242,0.8859649122807017
54,0.889763779527559,0.8679245283018868,0.9054054054054054
54,0.8818897637795275,0.8562300319488818,0.8997772828507795
54,0.8766404199475065,0.8469055374592834,0.8967032967032967
54,0.8818897637795275,0.8589341692789969,0.8984198645598194
54,0.889763779527559,0.8653846153846154,0.9066666666666666
54,0.8372703412073491,0.7891156462585034,0.8675213675213675
54,0.8871391076115486,0.8599348534201955,0.9054945054945055
54,0.9212598425196851,0.906832298136646,0.9318181818181818
55,0.8871391076115486,0.858085808580858,0.906318082788671
55,0.8661417322834646,0.8338762214983714,0.8879120879120879
55,0.884514435695538,0.8607594936708861,0.9013452914798207
55,0.884514435695538,0.8589743589743589,0.9022222222222223
55,0.8713910761154856,0.8403908794788274,0.8923076923076924
55,0.884514435695538,0.8616352201257862,0.9009009009009009
55,0.889763779527559,0.8653846153846154,0.9066666666666666
55,0.8372703412073491,0.7891156462585034,0.8675213675213675
55,0.8923884514435696,0.8673139158576052,0.9094922737306843
55,0.9186351706036745,0.9034267912772586,0.9297052154195011
56,0.8871391076115486,0.858085808580858,0.906318082788671
56,0.863517060367454,0.8300653594771242,0.8859649122807017
56,0.889763779527559,0.8679245283018868,0.9054054054054054
56,0.8818897637795275,0.8571428571428571,0.8993288590604027
56,0.8792650918635171,0.8486842105263158,0.8995633187772926
56,0.884514435695538,0.8625,0.9004524886877828
56,0.8923884514435696,0.8690095846645367,0.9086859688195991
56,0.8372703412073491,0.7891156462585034,0.8675213675213675
56,0.889763779527559,0.8636363636363636,0.9074889867841409
56,0.9238845144356955,0.9096573208722741,0.9342403628117913
57,0.889763779527559,0.8618421052631579,0.9082969432314411
57,0.863517060367454,0.8300653594771242,0.8859649122807017
57,0.884514435695538,0.8607594936708861,0.9013452914798207
57,0.889763779527559,0.8653846153846154,0.9066666666666666
57,0.8766404199475065,0.8459016393442623,0.8971553610503282
57,0.8818897637795275,0.8580441640378549,0.898876404494382
57,0.8923884514435696,0.8681672025723473,0.9090909090909091
57,0.8372703412073491,0.7891156462585034,0.8675213675213675
57,0.889763779527559,0.864516129032258,0.9070796460176991
57,0.916010498687664,0.9006211180124224,0.9272727272727272
58,0.8871391076115486,0.858085808580858,0.906318082788671
58,0.8661417322834646,0.8327868852459016,0.888402625820569
58,0.884514435695538,0.8607594936708861,0.9013452914798207
58,0.884514435695538,0.8598726114649682,0.9017857142857143
58,0.8818897637795275,0.8514851485148515,0.9019607843137255
58,0.8818897637795275,0.8589341692789969,0.8984198645598194
58,0.8923884514435696,0.8681672025723473,0.9090909090909091
58,0.8372703412073491,0.7891156462585034,0.8675213675213675
58,0.8871391076115486,0.86084142394822,0.9050772626931567
58,0.9186351706036745,0.9034267912772586,0.9297052154195011
59,0.8871391076115486,0.858085808580858,0.906318082788671
59,0.868766404199475,0.8366013071895425,0.8903508771929824
59,0.884514435695538,0.8607594936708861,0.9013452914798207
59,0.8818897637795275,0.8553054662379421,0.9002217294900222
59,0.8740157480314961,0.8431372549019608,0.8947368421052632
59,0.8792650918635171,0.8544303797468354,0.8968609865470852
59,0.89501312335958,0.8701298701298701,0.9118942731277533
59,0.8372703412073491,0.7891156462585034,0.8675213675213675
59,0.8871391076115486,0.8617363344051447,0.9046563192904656
59,0.916010498687664,0.9,0.9276018099547512
60,0.8871391076115486,0.858085808580858,0.906318082788671
60,0.8713910761154856,0.8403908794788274,0.8923076923076924
60,0.8818897637795275,0.8580441640378549,0.898876404494382
60,0.8871391076115486,0.8617363344051447,0.9046563192904656
60,0.8818897637795275,0.8514851485148515,0.9019607843137255
60,0.8818897637795275,0.8589341692789969,0.8984198645598194
60,0.89501312335958,0.8701298701298701,0.9118942731277533
60,0.8372703412073491,0.7891156462585034,0.8675213675213675
60,0.889763779527559,0.864516129032258,0.9070796460176991
60,0.9238845144356955,0.9096573208722741,0.9342403628117913
61,0.884514435695538,0.8552631578947368,0.9039301310043668
61,0.8661417322834646,0.8338762214983714,0.8879120879120879
61,0.884514435695538,0.8607594936708861,0.9013452914798207
61,0.8818897637795275,0.8543689320388349,0.9006622516556292
61,0.8792650918635171,0.8486842105263158,0.8995633187772926
61,0.884514435695538,0.8607594936708861,0.9013452914798207
61,0.89501312335958,0.8701298701298701,0.9118942731277533
61,0.8346456692913385,0.7849829351535836,0.8656716417910447
61,0.8871391076115486,0.8617363344051447,0.9046563192904656
61,0.9212598425196851,0.90625,0.9321266968325792
62,0.884514435695538,0.8552631578947368,0.9039301310043668
62,0.868766404199475,0.8366013071895425,0.8903508771929824
62,0.8818897637795275,0.8580441640378549,0.898876404494382
62,0.8871391076115486,0.8617363344051447,0.9046563192904656
62,0.8818897637795275,0.8514851485148515,0.9019607843137255
62,0.884514435695538,0.8607594936708861,0.9013452914798207
62,0.889763779527559,0.864516129032258,0.9070796460176991
62,0.8346456692913385,0.7849829351535836,0.8656716417910447
62,0.8871391076115486,0.8617363344051447,0.9046563192904656
62,0.9212598425196851,0.90625,0.9321266968325792
63,0.884514435695538,0.8552631578947368,0.9039301310043668
63,0.863517060367454,0.8311688311688312,0.8854625550660793
63,0.884514435695538,0.8607594936708861,0.9013452914798207
63,0.8923884514435696,0.8673139158576052,0.9094922737306843
63,0.8792650918635171,0.8486842105263158,0.8995633187772926
63,0.884514435695538,0.8607594936708861,0.9013452914798207
63,0.889763779527559,0.864516129032258,0.9070796460176991
63,0.8398950131233596,0.7932203389830509,0.8693790149892934
63,0.884514435695538,0.8580645161290322,0.9026548672566371
63,0.9186351706036745,0.9034267912772586,0.9297052154195011
64,0.8871391076115486,0.8590163934426229,0.9059080962800875
64,0.868766404199475,0.8376623376623377,0.8898678414096917
64,0.884514435695538,0.8607594936708861,0.9013452914798207
64,0.8923884514435696,0.8673139158576052,0.9094922737306843
64,0.8792650918635171,0.8486842105263158,0.8995633187772926
64,0.884514435695538,0.8607594936708861,0.9013452914798207
64,0.8923884514435696,0.8673139158576052,0.9094922737306843
64,0.8398950131233596,0.7932203389830509,0.8693790149892934
64,0.8871391076115486,0.8617363344051447,0.9046563192904656
64,0.9212598425196851,0.90625,0.9321266968325792
65,0.8871391076115486,0.8590163934426229,0.9059080962800875
65,0.8661417322834646,0.8349514563106796,0.8874172185430463
65,0.884514435695538,0.8607594936708861,0.9013452914798207
65,0.8871391076115486,0.86084142394822,0.9050772626931567
65,0.8766404199475065,0.8459016393442623,0.8971553610503282
65,0.8871391076115486,0.8643533123028391,0.903370786516854
65,0.8923884514435696,0.8673139158576052,0.9094922737306843
65,0.8398950131233596,0.7932203389830509,0.8693790149892934
65,0.884514435695538,0.8580645161290322,0.9026548672566371
65,0.9186351706036745,0.9034267912772586,0.9297052154195011
66,0.8871391076115486,0.8590163934426229,0.9059080962800875
66,0.863517060367454,0.832258064516129,0.8849557522123894
66,0.8818897637795275,0.8580441640378549,0.898876404494382
66,0.884514435695538,0.8580645161290322,0.9026548672566371
66,0.884514435695538,0.8552631578947368,0.9039301310043668
66,0.884514435695538,0.8607594936708861,0.9013452914798207
66,0.889763779527559,0.864516129032258,0.9070796460176991
66,0.8398950131233596,0.7932203389830509,0.8693790149892934
66,0.884514435695538,0.8580645161290322,0.9026548672566371
66,0.9212598425196851,0.90625,0.9321266968325792
67,0.8871391076115486,0.8590163934426229,0.9059080962800875
67,0.8661417322834646,0.8349514563106796,0.8874172185430463
67,0.8818897637795275,0.8580441640378549,0.898876404494382
67,0.8818897637795275,0.8543689320388349,0.9006622516556292
67,0.8818897637795275,0.8514851485148515,0.9019607843137255
67,0.8871391076115486,0.8643533123028391,0.903370786516854
67,0.8923884514435696,0.8673139158576052,0.9094922737306843
67,0.8372703412073491,0.7891156462585034,0.8675213675213675
67,0.884514435695538,0.8580645161290322,0.9026548672566371
67,0.9186351706036745,0.9028213166144201,0.9300225733634312
68,0.8871391076115486,0.8590163934426229,0.9059080962800875
68,0.868766404199475,0.8376623376623377,0.8898678414096917
68,0.8818897637795275,0.8580441640378549,0.898876404494382
68,0.8818897637795275,0.8543689320388349,0.9006622516556292
68,0.8818897637795275,0.8514851485148515,0.9019607843137255
68,0.884514435695538,0.8607594936708861,0.9013452914798207
68,0.889763779527559,0.864516129032258,0.9070796460176991
68,0.8372703412073491,0.7891156462585034,0.8675213675213675
68,0.884514435695538,0.8580645161290322,0.9026548672566371
68,0.9212598425196851,0.90625,0.9321266968325792
69,0.8871391076115486,0.8590163934426229,0.9059080962800875
69,0.8661417322834646,0.8338762214983714,0.8879120879120879
69,0.8818897637795275,0.8580441640378549,0.898876404494382
69,0.8871391076115486,0.86084142394822,0.9050772626931567
69,0.8792650918635171,0.847682119205298,0.9
69,0.884514435695538,0.8607594936708861,0.9013452914798207
69,0.89501312335958,0.8701298701298701,0.9118942731277533
69,0.8346456692913385,0.7849829351535836,0.8656716417910447
69,0.8871391076115486,0.86084142394822,0.9050772626931567
69,0.916010498687664,0.9,0.9276018099547512
70,0.8871391076115486,0.8590163934426229,0.9059080962800875
70,0.8661417322834646,0.8338762214983714,0.8879120879120879
70,0.8818897637795275,0.8580441640378549,0.898876404494382
70,0.8818897637795275,0.8534201954397395,0.9010989010989011
70,0.8818897637795275,0.8514851485148515,0.9019607843137255
70,0.884514435695538,0.8607594936708861,0.9013452914798207
70,0.89501312335958,0.8709677419354839,0.911504424778761
70,0.8372703412073491,0.7891156462585034,0.8675213675213675
70,0.884514435695538,0.8580645161290322,0.9026548672566371
70,0.9212598425196851,0.90625,0.9321266968325792
71,0.8871391076115486,0.8590163934426229,0.9059080962800875
71,0.8608923884514436,0.8273615635179153,0.8835164835164835
71,0.884514435695538,0.8607594936708861,0.9013452914798207
71,0.8792650918635171,0.8506493506493507,0.8986784140969163
71,0.884514435695538,0.8543046357615894,0.9043478260869565
71,0.884514435695538,0.8607594936708861,0.9013452914798207
71,0.89501312335958,0.8701298701298701,0.9118942731277533
71,0.8346456692913385,0.7849829351535836,0.8656716417910447
71,0.884514435695538,0.8580645161290322,0.9026548672566371
71,0.9186351706036745,0.9028213166144201,0.9300225733634312
72,0.8871391076115486,0.8590163934426229,0.9059080962800875
72,0.8661417322834646,0.8338762214983714,0.8879120879120879
72,0.8923884514435696,0.8706624605678234,0.9078651685393259
72,0.8871391076115486,0.8599348534201955,0.9054945054945055
72,0.8871391076115486,0.858085808580858,0.906318082788671
72,0.884514435695538,0.8607594936708861,0.9013452914798207
72,0.89501312335958,0.8709677419354839,0.911504424778761
72,0.8398950131233596,0.7932203389830509,0.8693790149892934
72,0.8818897637795275,0.8543689320388349,0.9006622516556292
72,0.9186351706036745,0.9028213166144201,0.9300225733634312
73,0.884514435695538,0.8552631578947368,0.9039301310043668
73,0.8608923884514436,0.8273615635179153,0.8835164835164835
73,0.889763779527559,0.8679245283018868,0.9054054054054054
73,0.8818897637795275,0.8524590163934426,0.9015317286652079
73,0.8818897637795275,0.8504983388704319,0.9023861171366594
73,0.8818897637795275,0.8580441640378549,0.898876404494382
73,0.89501312335958,0.8701298701298701,0.9118942731277533
73,0.8346456692913385,0.7849829351535836,0.8656716417910447
73,0.8818897637795275,0.8543689320388349,0.9006622516556292
73,0.9186351706036745,0.9028213166144201,0.9300225733634312
74,0.884514435695538,0.8552631578947368,0.9039301310043668
74,0.863517060367454,0.8300653594771242,0.8859649122807017
74,0.889763779527559,0.8679245283018868,0.9054054054054054
74,0.884514435695538,0.8562091503267973,0.9035087719298246
74,0.884514435695538,0.8543046357615894,0.9043478260869565
74,0.884514435695538,0.8607594936708861,0.9013452914798207
74,0.89501312335958,0.8701298701298701,0.9118942731277533
74,0.8372703412073491,0.7891156462585034,0.8675213675213675
74,0.8818897637795275,0.8543689320388349,0.9006622516556292
74,0.926509186351706,0.9125,0.9366515837104072
75,0.884514435695538,0.8552631578947368,0.9039301310043668
75,0.863517060367454,0.8300653594771242,0.8859649122807017
75,0.889763779527559,0.8670886075949367,0.905829596412556
75,0.8766404199475065,0.8459016393442623,0.8971553610503282
75,0.8818897637795275,0.8514851485148515,0.9019607843137255
75,0.884514435695538,0.8607594936708861,0.9013452914798207
75,0.89501312335958,0.8701298701298701,0.9118942731277533
75,0.8346456692913385,0.7849829351535836,0.8656716417910447
75,0.8818897637795275,0.8543689320388349,0.9006622516556292
75,0.9186351706036745,0.9034267912772586,0.9297052154195011
76,0.884514435695538,0.8552631578947368,0.9039301310043668
76,0.868766404199475,0.8366013071895425,0.8903508771929824
76,0.8923884514435696,0.8706624605678234,0.9078651685393259
76,0.8818897637795275,0.8534201954397395,0.9010989010989011
76,0.8871391076115486,0.858085808580858,0.906318082788671
76,0.884514435695538,0.8607594936708861,0.9013452914798207
76,0.8923884514435696,0.8673139158576052,0.9094922737306843
76,0.8346456692913385,0.7849829351535836,0.8656716417910447
76,0.8818897637795275,0.8543689320388349,0.9006622516556292
76,0.9212598425196851,0.90625,0.9321266968325792
77,0.884514435695538,0.8552631578947368,0.9039301310043668
77,0.863517060367454,0.8300653594771242,0.8859649122807017
77,0.8871391076115486,0.8634920634920635,0.9038031319910514
77,0.8792650918635171,0.8496732026143791,0.8991228070175439
77,0.884514435695538,0.8552631578947368,0.9039301310043668
77,0.8871391076115486,0.8634920634920635,0.9038031319910514
77,0.89501312335958,0.8701298701298701,0.9118942731277533
77,0.8346456692913385,0.7849829351535836,0.8656716417910447
77,0.884514435695538,0.8571428571428571,0.9030837004405287
77,0.9212598425196851,0.90625,0.9321266968325792
78,0.8871391076115486,0.858085808580858,0.906318082788671
78,0.8661417322834646,0.8349514563106796,0.8874172185430463
78,0.8871391076115486,0.8634920634920635,0.9038031319910514
78,0.8792650918635171,0.8496732026143791,0.8991228070175439
78,0.884514435695538,0.8552631578947368,0.9039301310043668
78,0.8871391076115486,0.8634920634920635,0.9038031319910514
78,0.89501312335958,0.8701298701298701,0.9118942731277533
78,0.8346456692913385,0.7849829351535836,0.8656716417910447
78,0.884514435695538,0.8571428571428571,0.9030837004405287
78,0.9238845144356955,0.9096573208722741,0.9342403628117913
79,0.8871391076115486,0.858085808580858,0.906318082788671
79,0.863517060367454,0.8311688311688312,0.8854625550660793
79,0.8871391076115486,0.8634920634920635,0.9038031319910514
79,0.8792650918635171,0.8496732026143791,0.8991228070175439
79,0.884514435695538,0.8552631578947368,0.9039301310043668
79,0.8871391076115486,0.8634920634920635,0.9038031319910514
79,0.8976377952755905,0.8729641693811075,0.9142857142857143
79,0.8346456692913385,0.7849829351535836,0.8656716417910447
79,0.884514435695538,0.8571428571428571,0.9030837004405287
79,0.916010498687664,0.9006211180124224,0.9272727272727272
80,0.8871391076115486,0.858085808580858,0.906318082788671
80,0.863517060367454,0.8311688311688312,0.8854625550660793
80,0.889763779527559,0.8670886075949367,0.905829596412556
80,0.8818897637795275,0.8524590163934426,0.9015317286652079
80,0.884514435695538,0.8552631578947368,0.9039301310043668
80,0.8871391076115486,0.8634920634920635,0.9038031319910514
80,0.8923884514435696,0.8673139158576052,0.9094922737306843
80,0.8346456692913385,0.7849829351535836,0.8656716417910447
80,0.884514435695538,0.8571428571428571,0.9030837004405287
80,0.9212598425196851,0.90625,0.9321266968325792
81,0.8871391076115486,0.858085808580858,0.906318082788671
81,0.8661417322834646,0.8338762214983714,0.8879120879120879
81,0.884514435695538,0.8607594936708861,0.9013452914798207
81,0.8818897637795275,0.8524590163934426,0.9015317286652079
81,0.8818897637795275,0.8514851485148515,0.9019607843137255
81,0.889763779527559,0.8670886075949367,0.905829596412556
81,0.8976377952755905,0.8729641693811075,0.9142857142857143
81,0.8346456692913385,0.7849829351535836,0.8656716417910447
81,0.884514435695538,0.8571428571428571,0.9030837004405287
81,0.9186351706036745,0.9034267912772586,0.9297052154195011
82,0.8871391076115486,0.858085808580858,0.906318082788671
82,0.868766404199475,0.8366013071895425,0.8903508771929824
82,0.884514435695538,0.8607594936708861,0.9013452914798207
82,0.8818897637795275,0.8524590163934426,0.9015317286652079
82,0.884514435695538,0.8552631578947368,0.9039301310043668
82,0.8871391076115486,0.8634920634920635,0.9038031319910514
82,0.9002624671916011,0.8766233766233766,0.9162995594713657
82,0.8346456692913385,0.7849829351535836,0.8656716417910447
82,0.8871391076115486,0.86084142394822,0.9050772626931567
82,0.9212598425196851,0.90625,0.9321266968325792
83,0.8871391076115486,0.858085808580858,0.906318082788671
83,0.868766404199475,0.8366013071895425,0.8903508771929824
83,0.884514435695538,0.8607594936708861,0.9013452914798207
83,0.8792650918635171,0.8486842105263158,0.8995633187772926
83,0.8818897637795275,0.8514851485148515,0.9019607843137255
83,0.889763779527559,0.8670886075949367,0.905829596412556
83,0.8976377952755905,0.8729641693811075,0.9142857142857143
83,0.8346456692913385,0.7849829351535836,0.8656716417910447
83,0.8871391076115486,0.8599348534201955,0.9054945054945055
83,0.9212598425196851,0.90625,0.9321266968325792
84,0.8871391076115486,0.858085808580858,0.906318082788671
84,0.8661417322834646,0.8327868852459016,0.888402625820569
84,0.884514435695538,0.8607594936708861,0.9013452914798207
84,0.8792650918635171,0.8496732026143791,0.8991228070175439
84,0.8871391076115486,0.858085808580858,0.906318082788671
84,0.8871391076115486,0.8634920634920635,0.9038031319910514
84,0.9002624671916011,0.8766233766233766,0.9162995594713657
84,0.8346456692913385,0.7849829351535836,0.8656716417910447
84,0.884514435695538,0.8571428571428571,0.9030837004405287
84,0.9238845144356955,0.9096573208722741,0.9342403628117913
85,0.8871391076115486,0.858085808580858,0.906318082788671
85,0.8661417322834646,0.8338762214983714,0.8879120879120879
85,0.884514435695538,0.8607594936708861,0.9013452914798207
85,0.8792650918635171,0.8496732026143791,0.8991228070175439
85,0.8818897637795275,0.8514851485148515,0.9019607843137255
85,0.8871391076115486,0.8643533123028391,0.903370786516854
85,0.89501312335958,0.8701298701298701,0.9118942731277533
85,0.8346456692913385,0.7849829351535836,0.8656716417910447
85,0.884514435695538,0.8571428571428571,0.9030837004405287
85,0.9212598425196851,0.90625,0.9321266968325792
86,0.8871391076115486,0.858085808580858,0.906318082788671
86,0.868766404199475,0.8366013071895425,0.8903508771929824
86,0.884514435695538,0.8607594936708861,0.9013452914798207
86,0.8740157480314961,0.8431372549019608,0.8947368421052632
86,0.884514435695538,0.8543046357615894,0.9043478260869565
86,0.8871391076115486,0.8643533123028391,0.903370786516854
86,0.89501312335958,0.8701298701298701,0.9118942731277533
86,0.8346456692913385,0.7849829351535836,0.8656716417910447
86,0.884514435695538,0.8571428571428571,0.9030837004405287
86,0.9212598425196851,0.90625,0.9321266968325792
87,0.8871391076115486,0.858085808580858,0.906318082788671
87,0.863517060367454,0.8311688311688312,0.8854625550660793
87,0.884514435695538,0.8607594936708861,0.9013452914798207
87,0.8766404199475065,0.8459016393442623,0.8971553610503282
87,0.884514435695538,0.8543046357615894,0.9043478260869565
87,0.884514435695538,0.8607594936708861,0.9013452914798207
87,0.89501312335958,0.8701298701298701,0.9118942731277533
87,0.8346456692913385,0.7849829351535836,0.8656716417910447
87,0.884514435695538,0.8571428571428571,0.9030837004405287
87,0.9212598425196851,0.90625,0.9321266968325792
88,0.8871391076115486,0.858085808580858,0.906318082788671
88,0.8661417322834646,0.8338762214983714,0.8879120879120879
88,0.884514435695538,0.8607594936708861,0.9013452914798207
88,0.8792650918635171,0.8496732026143791,0.8991228070175439
88,0.8871391076115486,0.858085808580858,0.906318082788671
88,0.8871391076115486,0.8643533123028391,0.903370786516854
88,0.8923884514435696,0.8673139158576052,0.9094922737306843
88,0.8346456692913385,0.7849829351535836,0.8656716417910447
88,0.884514435695538,0.8571428571428571,0.9030837004405287
88,0.9212598425196851,0.90625,0.9321266968325792
89,0.8871391076115486,0.858085808580858,0.906318082788671
89,0.863517060367454,0.8311688311688312,0.8854625550660793
89,0.8818897637795275,0.8571428571428571,0.8993288590604027
89,0.8766404199475065,0.8459016393442623,0.8971553610503282
89,0.884514435695538,0.8552631578947368,0.9039301310043668
89,0.884514435695538,0.8607594936708861,0.9013452914798207
89,0.8923884514435696,0.8673139158576052,0.9094922737306843
89,0.8346456692913385,0.7849829351535836,0.8656716417910447
89,0.8871391076115486,0.8599348534201955,0.9054945054945055
89,0.9212598425196851,0.90625,0.9321266968325792
90,0.8871391076115486,0.858085808580858,0.906318082788671
90,0.8608923884514436,0.8273615635179153,0.8835164835164835
90,0.884514435695538,0.8607594936708861,0.9013452914798207
90,0.8818897637795275,0.8534201954397395,0.9010989010989011
90,0.884514435695538,0.8552631578947368,0.9039301310043668
90,0.884514435695538,0.8607594936708861,0.9013452914798207
90,0.8923884514435696,0.8673139158576052,0.9094922737306843
90,0.8346456692913385,0.7849829351535836,0.8656716417910447
90,0.884514435695538,0.8571428571428571,0.9030837004405287
90,0.9186351706036745,0.9034267912772586,0.9297052154195011
91,0.8871391076115486,0.858085808580858,0.906318082788671
91,0.863517060367454,0.8311688311688312,0.8854625550660793
91,0.884514435695538,0.8607594936708861,0.9013452914798207
91,0.8792650918635171,0.8486842105263158,0.8995633187772926
91,0.8871391076115486,0.8590163934426229,0.9059080962800875
91,0.884514435695538,0.8607594936708861,0.9013452914798207
91,0.8923884514435696,0.8673139158576052,0.9094922737306843
91,0.8346456692913385,0.7849829351535836,0.8656716417910447
91,0.884514435695538,0.8571428571428571,0.9030837004405287
91,0.9186351706036745,0.9034267912772586,0.9297052154195011
92,0.8871391076115486,0.858085808580858,0.906318082788671
92,0.8661417322834646,0.8338762214983714,0.8879120879120879
92,0.8871391076115486,0.8634920634920635,0.9038031319910514
92,0.8766404199475065,0.8459016393442623,0.8971553610503282
92,0.8871391076115486,0.8590163934426229,0.9059080962800875
92,0.8871391076115486,0.8643533123028391,0.903370786516854
92,0.889763779527559,0.864516129032258,0.9070796460176991
92,0.8346456692913385,0.7849829351535836,0.8656716417910447
92,0.884514435695538,0.8571428571428571,0.9030837004405287
92,0.9186351706036745,0.9034267912772586,0.9297052154195011
93,0.8871391076115486,0.858085808580858,0.906318082788671
93,0.863517060367454,0.8311688311688312,0.8854625550660793
93,0.8871391076115486,0.8634920634920635,0.9038031319910514
93,0.8792650918635171,0.8486842105263158,0.8995633187772926
93,0.884514435695538,0.8552631578947368,0.9039301310043668
93,0.884514435695538,0.8607594936708861,0.9013452914798207
93,0.889763779527559,0.864516129032258,0.9070796460176991
93,0.8346456692913385,0.7849829351535836,0.8656716417910447
93,0.8871391076115486,0.8599348534201955,0.9054945054945055
93,0.9186351706036745,0.9034267912772586,0.9297052154195011
94,0.8871391076115486,0.858085808580858,0.906318082788671
94,0.863517060367454,0.8311688311688312,0.8854625550660793
94,0.8871391076115486,0.8634920634920635,0.9038031319910514
94,0.8792650918635171,0.8486842105263158,0.8995633187772926
94,0.884514435695538,0.8543046357615894,0.9043478260869565
94,0.884514435695538,0.8607594936708861,0.9013452914798207
94,0.889763779527559,0.864516129032258,0.9070796460176991
94,0.8346456692913385,0.7849829351535836,0.8656716417910447
94,0.8871391076115486,0.8599348534201955,0.9054945054945055
94,0.9212598425196851,0.906832298136646,0.9318181818181818
95,0.8871391076115486,0.858085808580858,0.906318082788671
95,0.863517060367454,0.8311688311688312,0.8854625550660793
95,0.884514435695538,0.8607594936708861,0.9013452914798207
95,0.8792650918635171,0.8486842105263158,0.8995633187772926
95,0.884514435695538,0.8543046357615894,0.9043478260869565
95,0.884514435695538,0.8607594936708861,0.9013452914798207
95,0.889763779527559,0.864516129032258,0.9070796460176991
95,0.8346456692913385,0.7849829351535836,0.8656716417910447
95,0.8871391076115486,0.8599348534201955,0.9054945054945055
95,0.916010498687664,0.9,0.9276018099547512
96,0.8871391076115486,0.858085808580858,0.906318082788671
96,0.863517060367454,0.8311688311688312,0.8854625550660793
96,0.8871391076115486,0.8634920634920635,0.9038031319910514
96,0.8766404199475065,0.8459016393442623,0.8971553610503282
96,0.8818897637795275,0.8514851485148515,0.9019607843137255
96,0.884514435695538,0.8607594936708861,0.9013452914798207
96,0.8923884514435696,0.8673139158576052,0.9094922737306843
96,0.8346456692913385,0.7849829351535836,0.8656716417910447
96,0.884514435695538,0.8571428571428571,0.9030837004405287
96,0.916010498687664,0.9,0.9276018099547512
97,0.8871391076115486,0.858085808580858,0.906318082788671
97,0.863517060367454,0.8311688311688312,0.8854625550660793
97,0.884514435695538,0.8607594936708861,0.9013452914798207
97,0.8818897637795275,0.8524590163934426,0.9015317286652079
97,0.8818897637795275,0.8514851485148515,0.9019607843137255
97,0.884514435695538,0.8607594936708861,0.9013452914798207
97,0.8923884514435696,0.8673139158576052,0.9094922737306843
97,0.8346456692913385,0.7849829351535836,0.8656716417910447
97,0.8871391076115486,0.8599348534201955,0.9054945054945055
97,0.916010498687664,0.9,0.9276018099547512
98,0.8871391076115486,0.858085808580858,0.906318082788671
98,0.863517060367454,0.8311688311688312,0.8854625550660793
98,0.884514435695538,0.8607594936708861,0.9013452914798207
98,0.8818897637795275,0.8534201954397395,0.9010989010989011
98,0.8818897637795275,0.8514851485148515,0.9019607843137255
98,0.884514435695538,0.8607594936708861,0.9013452914798207
98,0.8923884514435696,0.8673139158576052,0.9094922737306843
98,0.8346456692913385,0.7849829351535836,0.8656716417910447
98,0.8871391076115486,0.8599348534201955,0.9054945054945055
98,0.916010498687664,0.9,0.9276018099547512
99,0.8871391076115486,0.858085808580858,0.906318082788671
99,0.863517060367454,0.8311688311688312,0.8854625550660793
99,0.884514435695538,0.8607594936708861,0.9013452914798207
99,0.884514435695538,0.8562091503267973,0.9035087719298246
99,0.8818897637795275,0.8514851485148515,0.9019607843137255
99,0.884514435695538,0.8607594936708861,0.9013452914798207
