hyperparameters,k,accuracy,f1_0,f1_1,f1_2,f1_3,f1_4,f1_5,f1_6,f1_7,f1_8,f1_9
None,2,0.994413407821229,1.0,1.0,1.0,1.0,1.0,0.9714285714285714,1.0,1.0,1.0,0.972972972972973
None,3,0.9944444444444445,1.0,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,0.9696969696969697,1.0
None,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
None,3,0.9888888888888889,1.0,1.0,1.0,0.972972972972973,1.0,1.0,1.0,1.0,0.9714285714285714,0.9411764705882353
None,3,0.9888888888888889,1.0,1.0,1.0,0.9714285714285714,0.972972972972973,1.0,1.0,0.9714285714285714,1.0,0.9714285714285714
None,3,0.9666666666666667,1.0,0.9473684210526315,0.9714285714285714,0.9230769230769231,1.0,0.9714285714285714,1.0,1.0,0.9411764705882353,0.9142857142857143
None,3,0.9944444444444445,1.0,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9714285714285714
None,3,0.9944444444444445,1.0,1.0,1.0,0.9714285714285714,1.0,1.0,1.0,0.972972972972973,1.0,1.0
None,3,0.994413407821229,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9714285714285714,1.0,0.972972972972973
None,3,0.9776536312849162,1.0,0.9743589743589743,1.0,0.9743589743589743,1.0,0.9714285714285714,0.972972972972973,1.0,0.9411764705882353,0.9411764705882353
None,3,0.9832402234636871,1.0,1.0,1.0,1.0,1.0,0.9142857142857143,1.0,1.0,1.0,0.918918918918919
None,4,0.9944444444444445,1.0,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,0.9696969696969697,1.0
None,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
None,4,0.9833333333333333,1.0,1.0,1.0,0.972972972972973,1.0,1.0,0.972972972972973,1.0,0.9411764705882353,0.9411764705882353
None,4,0.9888888888888889,1.0,1.0,1.0,0.9714285714285714,0.972972972972973,1.0,1.0,0.9714285714285714,1.0,0.9714285714285714
None,4,0.9666666666666667,1.0,0.9473684210526315,0.9714285714285714,0.9230769230769231,1.0,0.9714285714285714,1.0,1.0,0.9411764705882353,0.9142857142857143
None,4,0.9944444444444445,1.0,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9714285714285714
None,4,0.9944444444444445,1.0,1.0,1.0,0.9714285714285714,1.0,1.0,1.0,0.972972972972973,1.0,1.0
None,4,0.994413407821229,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9714285714285714,1.0,0.972972972972973
None,4,0.9720670391061452,1.0,0.9743589743589743,1.0,0.9743589743589743,1.0,0.9444444444444444,0.972972972972973,1.0,0.9411764705882353,0.9090909090909091
None,4,0.9888268156424581,1.0,1.0,1.0,1.0,1.0,0.9444444444444444,1.0,1.0,1.0,0.9444444444444444
None,5,0.9944444444444445,1.0,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,0.9696969696969697,1.0
None,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
None,5,0.9888888888888889,1.0,1.0,1.0,0.972972972972973,1.0,1.0,1.0,1.0,0.9411764705882353,0.9714285714285714
None,5,0.9833333333333333,1.0,1.0,1.0,0.9714285714285714,0.972972972972973,1.0,0.972972972972973,0.9714285714285714,0.972972972972973,0.9714285714285714
None,5,0.9777777777777777,1.0,0.972972972972973,0.9714285714285714,0.9473684210526315,0.9714285714285714,1.0,1.0,0.972972972972973,0.9714285714285714,0.9714285714285714
None,5,0.9944444444444445,1.0,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9714285714285714
None,5,0.9944444444444445,1.0,1.0,1.0,0.9714285714285714,1.0,1.0,1.0,0.972972972972973,1.0,1.0
None,5,0.9776536312849162,1.0,0.9473684210526315,1.0,0.9743589743589743,0.9714285714285714,1.0,1.0,0.9714285714285714,0.9375,0.972972972972973
None,5,0.9720670391061452,1.0,0.9743589743589743,1.0,0.9743589743589743,1.0,0.9444444444444444,0.972972972972973,1.0,0.9411764705882353,0.9090909090909091
None,5,0.9832402234636871,1.0,1.0,1.0,1.0,1.0,0.9142857142857143,1.0,1.0,1.0,0.918918918918919
None,6,0.9944444444444445,1.0,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,0.9696969696969697,1.0
None,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
None,6,0.9888888888888889,1.0,1.0,1.0,0.972972972972973,1.0,1.0,1.0,1.0,0.9411764705882353,0.9714285714285714
None,6,0.9833333333333333,1.0,1.0,1.0,0.9714285714285714,0.972972972972973,1.0,0.972972972972973,0.9714285714285714,0.972972972972973,0.9714285714285714
None,6,0.9722222222222222,1.0,0.9473684210526315,0.9714285714285714,0.972972972972973,0.9714285714285714,1.0,1.0,0.9473684210526315,0.9411764705882353,0.9714285714285714
None,6,0.9888888888888889,1.0,0.972972972972973,1.0,1.0,0.9714285714285714,1.0,1.0,0.972972972972973,1.0,0.9714285714285714
None,6,0.9944444444444445,1.0,1.0,1.0,0.9714285714285714,1.0,1.0,1.0,0.972972972972973,1.0,1.0
None,6,0.9832402234636871,1.0,0.972972972972973,1.0,0.9743589743589743,1.0,1.0,1.0,0.9714285714285714,0.9375,0.972972972972973
None,6,0.9720670391061452,1.0,0.95,1.0,1.0,1.0,0.9444444444444444,0.9444444444444444,1.0,0.9411764705882353,0.9411764705882353
None,6,0.9832402234636871,1.0,1.0,1.0,1.0,1.0,0.9142857142857143,1.0,1.0,1.0,0.918918918918919
None,7,0.9944444444444445,1.0,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,0.9696969696969697,1.0
None,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
None,7,0.9944444444444445,1.0,1.0,1.0,0.972972972972973,1.0,1.0,1.0,1.0,0.9696969696969697,1.0
None,7,0.9833333333333333,1.0,1.0,1.0,0.9714285714285714,0.972972972972973,1.0,0.972972972972973,0.9714285714285714,0.972972972972973,0.9714285714285714
None,7,0.9666666666666667,1.0,0.972972972972973,0.9714285714285714,0.9444444444444444,0.9411764705882353,0.972972972972973,1.0,0.9473684210526315,0.9444444444444444,0.9714285714285714
None,7,0.9888888888888889,1.0,0.972972972972973,1.0,1.0,0.9714285714285714,1.0,1.0,0.972972972972973,1.0,0.9714285714285714
None,7,0.9888888888888889,1.0,0.972972972972973,1.0,0.9714285714285714,1.0,1.0,1.0,0.972972972972973,0.9714285714285714,1.0
None,7,0.9832402234636871,1.0,0.972972972972973,1.0,0.9743589743589743,1.0,1.0,1.0,0.9714285714285714,0.9375,0.972972972972973
None,7,0.9720670391061452,1.0,0.9743589743589743,1.0,0.9743589743589743,1.0,0.9444444444444444,0.972972972972973,1.0,0.9411764705882353,0.9090909090909091
None,7,0.9832402234636871,1.0,1.0,1.0,1.0,1.0,0.9142857142857143,1.0,1.0,1.0,0.918918918918919
None,8,0.9944444444444445,1.0,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,0.9696969696969697,1.0
None,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
None,8,0.9888888888888889,1.0,1.0,1.0,0.972972972972973,1.0,1.0,1.0,1.0,0.9411764705882353,0.9714285714285714
None,8,0.9833333333333333,1.0,1.0,1.0,0.9714285714285714,0.972972972972973,1.0,0.972972972972973,0.9714285714285714,0.972972972972973,0.9714285714285714
None,8,0.9611111111111111,1.0,0.9473684210526315,0.9714285714285714,0.9444444444444444,0.9411764705882353,0.972972972972973,1.0,0.9473684210526315,0.9142857142857143,0.9714285714285714
None,8,0.9888888888888889,1.0,0.972972972972973,1.0,1.0,0.9714285714285714,1.0,1.0,0.972972972972973,1.0,0.9714285714285714
None,8,0.9888888888888889,1.0,0.972972972972973,1.0,0.9714285714285714,1.0,1.0,1.0,0.972972972972973,0.9714285714285714,1.0
None,8,0.9888268156424581,1.0,1.0,1.0,0.9743589743589743,1.0,1.0,1.0,0.9714285714285714,0.9696969696969697,0.972972972972973
None,8,0.9776536312849162,1.0,0.9743589743589743,1.0,1.0,1.0,0.9444444444444444,0.972972972972973,1.0,0.9411764705882353,0.9411764705882353
None,8,0.9832402234636871,1.0,1.0,1.0,1.0,1.0,0.9142857142857143,1.0,1.0,1.0,0.918918918918919
None,9,0.9888888888888889,1.0,0.972972972972973,1.0,0.9714285714285714,1.0,1.0,1.0,1.0,0.9411764705882353,1.0
None,9,0.9944444444444445,1.0,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,0.9696969696969697,1.0
None,9,0.9888888888888889,1.0,1.0,1.0,0.972972972972973,1.0,1.0,1.0,1.0,0.9411764705882353,0.9714285714285714
None,9,0.9833333333333333,1.0,0.972972972972973,1.0,0.9714285714285714,0.972972972972973,1.0,0.972972972972973,0.9714285714285714,1.0,0.9714285714285714
None,9,0.9611111111111111,1.0,0.9473684210526315,0.9714285714285714,0.9444444444444444,0.9411764705882353,0.972972972972973,1.0,0.9473684210526315,0.9142857142857143,0.9714285714285714
None,9,0.9888888888888889,1.0,0.972972972972973,1.0,1.0,0.9714285714285714,1.0,1.0,0.972972972972973,1.0,0.9714285714285714
None,9,0.9888888888888889,1.0,0.972972972972973,1.0,0.9714285714285714,1.0,1.0,1.0,0.972972972972973,0.9714285714285714,1.0
None,9,0.9888268156424581,1.0,0.972972972972973,1.0,0.9743589743589743,1.0,1.0,1.0,1.0,0.9375,1.0
None,9,0.9776536312849162,1.0,0.9743589743589743,1.0,1.0,1.0,0.9444444444444444,0.972972972972973,1.0,0.9411764705882353,0.9411764705882353
None,9,0.9832402234636871,1.0,1.0,1.0,1.0,1.0,0.9142857142857143,1.0,1.0,1.0,0.918918918918919
None,10,0.9944444444444445,1.0,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,0.9696969696969697,1.0
None,10,0.9944444444444445,1.0,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,0.9696969696969697,1.0
None,10,0.9888888888888889,1.0,1.0,1.0,0.972972972972973,1.0,1.0,1.0,1.0,0.9411764705882353,0.9714285714285714
None,10,0.9833333333333333,1.0,1.0,1.0,0.9714285714285714,0.972972972972973,1.0,0.972972972972973,0.9714285714285714,0.972972972972973,0.9714285714285714
None,10,0.9611111111111111,1.0,0.9473684210526315,0.9714285714285714,0.9444444444444444,0.9411764705882353,0.972972972972973,1.0,0.9473684210526315,0.9142857142857143,0.9714285714285714
None,10,0.9888888888888889,1.0,0.972972972972973,1.0,1.0,0.9714285714285714,1.0,1.0,0.972972972972973,1.0,0.9714285714285714
None,10,0.9888888888888889,1.0,0.972972972972973,1.0,0.9714285714285714,1.0,1.0,1.0,0.972972972972973,0.9714285714285714,1.0
None,10,0.9832402234636871,1.0,0.972972972972973,1.0,0.9743589743589743,0.9714285714285714,1.0,1.0,0.9714285714285714,0.9696969696969697,0.972972972972973
None,10,0.9776536312849162,1.0,0.9743589743589743,1.0,1.0,1.0,0.9444444444444444,0.972972972972973,1.0,0.9411764705882353,0.9411764705882353
None,10,0.9832402234636871,1.0,1.0,1.0,1.0,1.0,0.9142857142857143,1.0,1.0,1.0,0.918918918918919
None,11,0.9888888888888889,1.0,0.9473684210526315,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0
None,11,0.9944444444444445,1.0,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,0.9696969696969697,1.0
None,11,0.9944444444444445,1.0,1.0,1.0,0.972972972972973,1.0,1.0,1.0,1.0,0.9696969696969697,1.0
None,11,0.9833333333333333,1.0,1.0,1.0,0.9714285714285714,0.972972972972973,1.0,0.972972972972973,0.9714285714285714,0.972972972972973,0.9714285714285714
None,11,0.9611111111111111,1.0,0.9473684210526315,0.9714285714285714,0.9444444444444444,0.9411764705882353,0.972972972972973,1.0,0.9230769230769231,0.9411764705882353,0.9714285714285714
None,11,0.9888888888888889,1.0,0.972972972972973,1.0,1.0,0.9714285714285714,1.0,1.0,0.972972972972973,1.0,0.9714285714285714
None,11,0.9833333333333333,1.0,0.972972972972973,1.0,0.9411764705882353,1.0,1.0,1.0,0.9473684210526315,0.9714285714285714,1.0
None,11,0.9776536312849162,1.0,0.9473684210526315,1.0,0.9743589743589743,0.9714285714285714,1.0,1.0,0.9714285714285714,0.9375,0.972972972972973
None,11,0.9776536312849162,1.0,0.9743589743589743,1.0,1.0,1.0,0.9444444444444444,0.972972972972973,1.0,0.9411764705882353,0.9411764705882353
None,11,0.9776536312849162,1.0,0.9743589743589743,1.0,1.0,1.0,0.9142857142857143,1.0,1.0,0.9696969696969697,0.918918918918919
None,12,0.9944444444444445,1.0,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,0.9696969696969697,1.0
None,12,0.9944444444444445,1.0,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,0.9696969696969697,1.0
None,12,0.9888888888888889,0.972972972972973,1.0,0.9714285714285714,0.972972972972973,1.0,1.0,1.0,1.0,0.9696969696969697,1.0
None,12,0.9833333333333333,1.0,1.0,1.0,0.9714285714285714,0.972972972972973,1.0,0.972972972972973,0.9714285714285714,0.972972972972973,0.9714285714285714
None,12,0.9611111111111111,1.0,0.9473684210526315,0.9714285714285714,0.9444444444444444,0.9411764705882353,0.972972972972973,1.0,0.9473684210526315,0.9142857142857143,0.9714285714285714
None,12,0.9888888888888889,1.0,0.972972972972973,1.0,1.0,0.9714285714285714,1.0,1.0,0.972972972972973,1.0,0.9714285714285714
None,12,0.9833333333333333,1.0,0.972972972972973,1.0,0.9411764705882353,1.0,1.0,1.0,0.9473684210526315,0.9714285714285714,1.0
None,12,0.9832402234636871,1.0,0.972972972972973,1.0,0.9743589743589743,0.9714285714285714,1.0,1.0,0.9714285714285714,0.9696969696969697,0.972972972972973
None,12,0.9776536312849162,1.0,0.9743589743589743,1.0,1.0,1.0,0.9444444444444444,0.972972972972973,1.0,0.9411764705882353,0.9411764705882353
None,12,0.9720670391061452,1.0,0.95,0.9696969696969697,1.0,1.0,0.9142857142857143,1.0,1.0,0.9696969696969697,0.918918918918919
None,13,0.9888888888888889,1.0,0.9473684210526315,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0
None,13,0.9944444444444445,1.0,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,0.9696969696969697,1.0
None,13,0.9888888888888889,0.972972972972973,1.0,0.9714285714285714,0.972972972972973,1.0,1.0,1.0,1.0,0.9696969696969697,1.0
None,13,0.9833333333333333,1.0,0.972972972972973,1.0,0.9714285714285714,1.0,1.0,0.972972972972973,0.9444444444444444,1.0,0.9714285714285714
None,13,0.9611111111111111,1.0,0.9473684210526315,0.9714285714285714,0.9444444444444444,0.9411764705882353,0.972972972972973,1.0,0.9230769230769231,0.9411764705882353,0.9714285714285714
None,13,0.9888888888888889,1.0,0.972972972972973,1.0,1.0,0.9714285714285714,1.0,1.0,0.972972972972973,1.0,0.9714285714285714
None,13,0.9833333333333333,1.0,0.972972972972973,1.0,0.9411764705882353,1.0,1.0,1.0,0.9473684210526315,0.9714285714285714,1.0
None,13,0.9832402234636871,1.0,0.972972972972973,1.0,0.9743589743589743,0.9714285714285714,1.0,1.0,0.972972972972973,0.9375,1.0
None,13,0.9720670391061452,1.0,0.95,1.0,1.0,1.0,0.9444444444444444,0.972972972972973,1.0,0.9090909090909091,0.9411764705882353
None,13,0.9664804469273743,1.0,0.95,0.9696969696969697,1.0,1.0,0.9142857142857143,1.0,1.0,0.9375,0.8947368421052632
None,14,0.9944444444444445,1.0,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,0.9696969696969697,1.0
None,14,0.9944444444444445,1.0,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,0.9696969696969697,1.0
None,14,0.9888888888888889,0.972972972972973,1.0,0.9714285714285714,0.972972972972973,1.0,1.0,1.0,1.0,0.9696969696969697,1.0
None,14,0.9833333333333333,1.0,0.972972972972973,1.0,0.9714285714285714,1.0,1.0,0.972972972972973,0.9444444444444444,1.0,0.9714285714285714
None,14,0.9611111111111111,1.0,0.9473684210526315,0.9714285714285714,0.9444444444444444,0.9411764705882353,0.972972972972973,1.0,0.9230769230769231,0.9411764705882353,0.9714285714285714
None,14,0.9888888888888889,1.0,0.972972972972973,1.0,1.0,0.9714285714285714,1.0,1.0,1.0,0.972972972972973,0.9714285714285714
None,14,0.9833333333333333,1.0,0.972972972972973,1.0,0.9411764705882353,1.0,1.0,1.0,0.9473684210526315,0.9714285714285714,1.0
None,14,0.9832402234636871,1.0,0.972972972972973,1.0,0.9743589743589743,0.9714285714285714,1.0,1.0,0.9714285714285714,0.9696969696969697,0.972972972972973
None,14,0.9720670391061452,1.0,0.9743589743589743,0.9714285714285714,1.0,1.0,0.9444444444444444,0.972972972972973,1.0,0.9090909090909091,0.9411764705882353
None,14,0.9664804469273743,1.0,0.95,0.9696969696969697,1.0,1.0,0.9142857142857143,1.0,1.0,0.9375,0.8947368421052632
None,15,0.9888888888888889,1.0,0.9473684210526315,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0
None,15,0.9944444444444445,1.0,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,0.9696969696969697,1.0
None,15,0.9944444444444445,1.0,1.0,1.0,0.972972972972973,1.0,1.0,1.0,1.0,0.9696969696969697,1.0
None,15,0.9833333333333333,1.0,0.972972972972973,1.0,0.9714285714285714,1.0,1.0,0.972972972972973,0.9444444444444444,1.0,0.9714285714285714
None,15,0.9611111111111111,1.0,0.9473684210526315,0.9714285714285714,0.9444444444444444,0.9411764705882353,0.972972972972973,1.0,0.9230769230769231,0.9411764705882353,0.9714285714285714
None,15,0.9833333333333333,1.0,0.972972972972973,1.0,1.0,0.9444444444444444,0.9714285714285714,1.0,1.0,0.972972972972973,0.9714285714285714
None,15,0.9833333333333333,1.0,0.972972972972973,1.0,0.9411764705882353,1.0,1.0,1.0,0.9473684210526315,0.9714285714285714,1.0
None,15,0.9832402234636871,1.0,1.0,1.0,0.9743589743589743,1.0,1.0,1.0,0.9444444444444444,0.9375,0.972972972972973
None,15,0.9720670391061452,1.0,0.9743589743589743,0.9714285714285714,1.0,1.0,0.9444444444444444,0.972972972972973,1.0,0.9090909090909091,0.9411764705882353
None,15,0.9664804469273743,1.0,0.926829268292683,0.9696969696969697,1.0,1.0,0.9142857142857143,1.0,1.0,0.9375,0.918918918918919
None,16,0.9888888888888889,1.0,0.972972972972973,1.0,1.0,1.0,1.0,0.972972972972973,1.0,0.9375,1.0
None,16,0.9944444444444445,1.0,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,0.9696969696969697,1.0
None,16,0.9833333333333333,0.972972972972973,1.0,0.9714285714285714,0.972972972972973,1.0,1.0,1.0,1.0,0.9411764705882353,0.9714285714285714
None,16,0.9833333333333333,1.0,1.0,1.0,0.9714285714285714,1.0,1.0,0.972972972972973,0.9444444444444444,0.972972972972973,0.9714285714285714
None,16,0.9555555555555556,1.0,0.9473684210526315,0.9714285714285714,0.918918918918919,0.9411764705882353,0.972972972972973,1.0,0.9230769230769231,0.9411764705882353,0.9411764705882353
None,16,0.9833333333333333,1.0,0.972972972972973,1.0,1.0,0.9444444444444444,0.9714285714285714,1.0,0.972972972972973,1.0,0.9714285714285714
None,16,0.9833333333333333,1.0,0.972972972972973,1.0,0.9411764705882353,1.0,1.0,1.0,0.9473684210526315,0.9714285714285714,1.0
None,16,0.9832402234636871,1.0,1.0,1.0,0.9743589743589743,1.0,1.0,1.0,0.9444444444444444,0.9375,0.972972972972973
None,16,0.9720670391061452,1.0,0.9743589743589743,0.9714285714285714,1.0,1.0,0.9444444444444444,0.972972972972973,1.0,0.9090909090909091,0.9411764705882353
None,16,0.9664804469273743,1.0,0.95,0.9696969696969697,1.0,1.0,0.9142857142857143,1.0,1.0,0.9375,0.8947368421052632
None,17,0.9777777777777777,1.0,0.9230769230769231,1.0,1.0,1.0,1.0,0.972972972972973,1.0,0.8666666666666667,1.0
None,17,0.9888888888888889,1.0,0.972972972972973,1.0,1.0,1.0,0.9743589743589743,1.0,1.0,0.9696969696969697,0.9714285714285714
None,17,0.9777777777777777,0.972972972972973,1.0,0.9714285714285714,0.9444444444444444,1.0,1.0,1.0,1.0,0.9411764705882353,0.9444444444444444
None,17,0.9833333333333333,1.0,1.0,1.0,0.9714285714285714,1.0,1.0,0.972972972972973,0.9444444444444444,0.972972972972973,0.9714285714285714
None,17,0.9611111111111111,1.0,0.9473684210526315,0.9714285714285714,0.9444444444444444,0.9411764705882353,0.972972972972973,1.0,0.9230769230769231,0.9411764705882353,0.9714285714285714
None,17,0.9833333333333333,1.0,0.972972972972973,1.0,1.0,0.9444444444444444,0.9714285714285714,1.0,1.0,0.972972972972973,0.9714285714285714
None,17,0.9833333333333333,1.0,0.972972972972973,1.0,0.9411764705882353,1.0,1.0,1.0,0.9473684210526315,0.9714285714285714,1.0
None,17,0.9776536312849162,1.0,0.9714285714285714,1.0,0.9743589743589743,1.0,1.0,0.972972972972973,0.9444444444444444,0.9375,0.972972972972973
None,17,0.9664804469273743,1.0,0.9743589743589743,0.9714285714285714,0.972972972972973,1.0,0.9444444444444444,0.972972972972973,1.0,0.8823529411764706,0.9411764705882353
None,17,0.9664804469273743,1.0,0.926829268292683,0.9696969696969697,1.0,1.0,0.9142857142857143,1.0,1.0,0.9375,0.918918918918919
None,18,0.9888888888888889,1.0,0.972972972972973,1.0,1.0,1.0,1.0,0.972972972972973,1.0,0.9375,1.0
None,18,0.9944444444444445,1.0,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,0.9696969696969697,1.0
None,18,0.9833333333333333,0.972972972972973,1.0,0.9714285714285714,0.972972972972973,1.0,1.0,1.0,1.0,0.9411764705882353,0.9714285714285714
None,18,0.9833333333333333,1.0,1.0,1.0,0.9714285714285714,1.0,1.0,0.972972972972973,0.9444444444444444,0.972972972972973,0.9714285714285714
None,18,0.9611111111111111,1.0,0.9473684210526315,0.9714285714285714,0.9444444444444444,0.9411764705882353,0.972972972972973,1.0,0.9230769230769231,0.9411764705882353,0.9714285714285714
None,18,0.9833333333333333,1.0,0.972972972972973,1.0,1.0,0.9444444444444444,0.9714285714285714,1.0,1.0,0.972972972972973,0.9714285714285714
None,18,0.9833333333333333,1.0,0.972972972972973,1.0,0.9411764705882353,1.0,1.0,1.0,0.9473684210526315,0.9714285714285714,1.0
None,18,0.9832402234636871,1.0,1.0,1.0,0.9743589743589743,1.0,1.0,1.0,0.9444444444444444,0.9375,0.972972972972973
None,18,0.9664804469273743,1.0,0.9743589743589743,0.9714285714285714,0.972972972972973,1.0,0.9444444444444444,0.972972972972973,1.0,0.8823529411764706,0.9411764705882353
None,18,0.9664804469273743,1.0,0.95,0.9696969696969697,1.0,1.0,0.9142857142857143,1.0,1.0,0.9375,0.8947368421052632
None,19,0.9833333333333333,1.0,0.9473684210526315,1.0,1.0,1.0,1.0,0.972972972972973,1.0,0.9032258064516129,1.0
None,19,0.9944444444444445,1.0,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,0.9696969696969697,1.0
None,19,0.9833333333333333,0.972972972972973,1.0,0.9714285714285714,0.972972972972973,0.9714285714285714,1.0,1.0,1.0,0.9696969696969697,0.972972972972973
None,19,0.9833333333333333,1.0,1.0,1.0,0.9714285714285714,1.0,1.0,0.972972972972973,0.9444444444444444,0.972972972972973,0.9714285714285714
None,19,0.9611111111111111,1.0,0.9473684210526315,0.9714285714285714,0.9444444444444444,0.9411764705882353,0.972972972972973,1.0,0.9230769230769231,0.9411764705882353,0.9714285714285714
None,19,0.9833333333333333,1.0,0.972972972972973,1.0,1.0,0.9444444444444444,0.9714285714285714,1.0,1.0,0.972972972972973,0.9714285714285714
None,19,0.9833333333333333,1.0,0.972972972972973,1.0,0.9411764705882353,1.0,1.0,1.0,0.9473684210526315,0.9714285714285714,1.0
None,19,0.9888268156424581,1.0,0.972972972972973,1.0,0.9743589743589743,1.0,1.0,1.0,1.0,0.9375,1.0
None,19,0.9608938547486033,1.0,0.95,0.9714285714285714,0.972972972972973,1.0,0.9444444444444444,0.972972972972973,1.0,0.8484848484848485,0.9411764705882353
None,19,0.9720670391061452,1.0,0.9743589743589743,0.9696969696969697,1.0,1.0,0.9142857142857143,1.0,1.0,0.9696969696969697,0.8947368421052632
None,20,0.9833333333333333,1.0,0.9473684210526315,1.0,1.0,1.0,1.0,0.972972972972973,1.0,0.9032258064516129,1.0
None,20,0.9888888888888889,1.0,0.972972972972973,1.0,1.0,1.0,1.0,1.0,0.972972972972973,0.9696969696969697,0.9714285714285714
None,20,0.9833333333333333,0.972972972972973,1.0,0.9714285714285714,0.972972972972973,0.9714285714285714,1.0,1.0,1.0,0.9696969696969697,0.972972972972973
None,20,0.9833333333333333,1.0,1.0,1.0,0.9714285714285714,1.0,1.0,0.972972972972973,0.9444444444444444,0.972972972972973,0.9714285714285714
