hyperparameters,k,accuracy,f1_0,f1_1
ignore,44,0.863517060367454,0.8364779874213837,0.8828828828828829
ignore,44,0.8976377952755905,0.8769716088328076,0.9123595505617977
ignore,44,0.9002624671916011,0.8834355828220859,0.9128440366972477
ignore,44,0.8792650918635171,0.8466666666666667,0.9004329004329005
ignore,44,0.8713910761154856,0.835016835016835,0.8946236559139785
ignore,44,0.8766404199475065,0.8535825545171339,0.8934240362811792
ignore,44,0.910761154855643,0.89375,0.9230769230769231
ignore,44,0.8582677165354331,0.8246753246753247,0.8810572687224669
ignore,44,0.9186351706036745,0.9009584664536742,0.9309576837416481
ignore,45,0.8608923884514436,0.8203389830508474,0.8865096359743041
ignore,45,0.8608923884514436,0.832807570977918,0.8808988764044944
ignore,45,0.8976377952755905,0.8761904761904762,0.912751677852349
ignore,45,0.8976377952755905,0.88,0.9107551487414187
ignore,45,0.8818897637795275,0.8504983388704319,0.9023861171366594
ignore,45,0.8740157480314961,0.8378378378378378,0.8969957081545065
ignore,45,0.8713910761154856,0.8473520249221184,0.8888888888888888
ignore,45,0.910761154855643,0.89375,0.9230769230769231
ignore,45,0.8530183727034121,0.8181818181818182,0.8766519823788547
ignore,45,0.9186351706036745,0.9003215434083601,0.9312638580931264
ignore,46,0.8608923884514436,0.8203389830508474,0.8865096359743041
ignore,46,0.8661417322834646,0.8391167192429022,0.8853932584269663
ignore,46,0.9002624671916011,0.879746835443038,0.9147982062780269
ignore,46,0.9002624671916011,0.8834355828220859,0.9128440366972477
ignore,46,0.8766404199475065,0.842809364548495,0.8984881209503239
ignore,46,0.8740157480314961,0.8378378378378378,0.8969957081545065
ignore,46,0.8740157480314961,0.8509316770186336,0.8909090909090909
ignore,46,0.9081364829396326,0.890282131661442,0.9209932279909706
ignore,46,0.8530183727034121,0.8181818181818182,0.8766519823788547
ignore,46,0.9238845144356955,0.9067524115755627,0.9356984478935698
ignore,47,0.8608923884514436,0.8203389830508474,0.8865096359743041
ignore,47,0.863517060367454,0.8354430379746836,0.8834080717488789
ignore,47,0.8976377952755905,0.8761904761904762,0.912751677852349
ignore,47,0.9002624671916011,0.8834355828220859,0.9128440366972477
ignore,47,0.8818897637795275,0.8504983388704319,0.9023861171366594
ignore,47,0.8740157480314961,0.8378378378378378,0.8969957081545065
ignore,47,0.863517060367454,0.8375,0.8823529411764706
ignore,47,0.9133858267716536,0.896551724137931,0.9255079006772009
ignore,47,0.8556430446194225,0.8220064724919094,0.8785871964679912
ignore,47,0.9133858267716536,0.8938906752411575,0.926829268292683
ignore,48,0.8582677165354331,0.8175675675675675,0.8841201716738197
ignore,48,0.8661417322834646,0.8391167192429022,0.8853932584269663
ignore,48,0.8976377952755905,0.8761904761904762,0.912751677852349
ignore,48,0.9002624671916011,0.8834355828220859,0.9128440366972477
ignore,48,0.8792650918635171,0.8466666666666667,0.9004329004329005
ignore,48,0.8740157480314961,0.8378378378378378,0.8969957081545065
ignore,48,0.868766404199475,0.84472049689441,0.8863636363636364
ignore,48,0.910761154855643,0.8930817610062893,0.9234234234234234
ignore,48,0.8530183727034121,0.8193548387096774,0.8761061946902655
ignore,48,0.9186351706036745,0.9009584664536742,0.9309576837416481
ignore,49,0.8582677165354331,0.8175675675675675,0.8841201716738197
ignore,49,0.863517060367454,0.8364779874213837,0.8828828828828829
ignore,49,0.89501312335958,0.8726114649681529,0.9107142857142857
ignore,49,0.9002624671916011,0.8834355828220859,0.9128440366972477
ignore,49,0.8766404199475065,0.842809364548495,0.8984881209503239
ignore,49,0.8713910761154856,0.8338983050847457,0.8950749464668094
ignore,49,0.8661417322834646,0.8421052631578947,0.8838268792710706
ignore,49,0.9133858267716536,0.8952380952380953,0.9261744966442953
ignore,49,0.8530183727034121,0.8193548387096774,0.8761061946902655
ignore,49,0.9133858267716536,0.8938906752411575,0.926829268292683
ignore,50,0.8608923884514436,0.8203389830508474,0.8865096359743041
ignore,50,0.863517060367454,0.8354430379746836,0.8834080717488789
ignore,50,0.89501312335958,0.8726114649681529,0.9107142857142857
ignore,50,0.9002624671916011,0.8834355828220859,0.9128440366972477
ignore,50,0.8740157480314961,0.8389261744966443,0.896551724137931
ignore,50,0.8740157480314961,0.8378378378378378,0.8969957081545065
ignore,50,0.8740157480314961,0.85,0.8914027149321267
ignore,50,0.910761154855643,0.8924050632911392,0.9237668161434978
ignore,50,0.8556430446194225,0.8220064724919094,0.8785871964679912
ignore,50,0.916010498687664,0.8980891719745223,0.9285714285714286
ignore,51,0.8608923884514436,0.8203389830508474,0.8865096359743041
ignore,51,0.8608923884514436,0.8317460317460318,0.8814317673378076
ignore,51,0.889763779527559,0.8662420382165605,0.90625
ignore,51,0.89501312335958,0.8780487804878049,0.9078341013824884
ignore,51,0.8713910761154856,0.8361204013377926,0.8941684665226782
ignore,51,0.8792650918635171,0.8456375838926175,0.9008620689655172
ignore,51,0.868766404199475,0.84472049689441,0.8863636363636364
ignore,51,0.910761154855643,0.8924050632911392,0.9237668161434978
ignore,51,0.8556430446194225,0.8220064724919094,0.8785871964679912
ignore,51,0.9133858267716536,0.8945686900958466,0.9265033407572383
ignore,52,0.8608923884514436,0.8203389830508474,0.8865096359743041
ignore,52,0.8661417322834646,0.8391167192429022,0.8853932584269663
ignore,52,0.8923884514435696,0.8698412698412699,0.9082774049217002
ignore,52,0.89501312335958,0.8780487804878049,0.9078341013824884
ignore,52,0.8713910761154856,0.8361204013377926,0.8941684665226782
ignore,52,0.8740157480314961,0.8378378378378378,0.8969957081545065
ignore,52,0.8713910761154856,0.848297213622291,0.8883826879271071
ignore,52,0.9081364829396326,0.8888888888888888,0.9217002237136466
ignore,52,0.8503937007874016,0.8143322475570033,0.8747252747252747
ignore,52,0.916010498687664,0.8980891719745223,0.9285714285714286
ignore,53,0.8582677165354331,0.8163265306122449,0.8846153846153846
ignore,53,0.8608923884514436,0.8317460317460318,0.8814317673378076
ignore,53,0.889763779527559,0.8662420382165605,0.90625
ignore,53,0.89501312335958,0.8780487804878049,0.9078341013824884
ignore,53,0.8713910761154856,0.8361204013377926,0.8941684665226782
ignore,53,0.8766404199475065,0.8417508417508418,0.8989247311827957
ignore,53,0.868766404199475,0.84472049689441,0.8863636363636364
ignore,53,0.905511811023622,0.8860759493670886,0.9192825112107623
ignore,53,0.8503937007874016,0.8143322475570033,0.8747252747252747
ignore,53,0.9133858267716536,0.8938906752411575,0.926829268292683
ignore,54,0.8608923884514436,0.8203389830508474,0.8865096359743041
ignore,54,0.863517060367454,0.8354430379746836,0.8834080717488789
ignore,54,0.889763779527559,0.8670886075949367,0.905829596412556
ignore,54,0.89501312335958,0.8780487804878049,0.9078341013824884
ignore,54,0.8713910761154856,0.8361204013377926,0.8941684665226782
ignore,54,0.8792650918635171,0.8456375838926175,0.9008620689655172
ignore,54,0.868766404199475,0.84472049689441,0.8863636363636364
ignore,54,0.9081364829396326,0.8888888888888888,0.9217002237136466
ignore,54,0.8556430446194225,0.8208469055374593,0.8791208791208791
ignore,54,0.916010498687664,0.8974358974358975,0.9288888888888889
ignore,55,0.8582677165354331,0.8163265306122449,0.8846153846153846
ignore,55,0.863517060367454,0.8354430379746836,0.8834080717488789
ignore,55,0.889763779527559,0.8662420382165605,0.90625
ignore,55,0.89501312335958,0.8780487804878049,0.9078341013824884
ignore,55,0.8713910761154856,0.8361204013377926,0.8941684665226782
ignore,55,0.8818897637795275,0.8494983277591973,0.9028077753779697
ignore,55,0.8661417322834646,0.8411214953271028,0.8843537414965986
ignore,55,0.9081364829396326,0.8881789137380192,0.9220489977728286
ignore,55,0.8530183727034121,0.8181818181818182,0.8766519823788547
ignore,55,0.910761154855643,0.8910256410256411,0.9244444444444444
ignore,56,0.8608923884514436,0.8203389830508474,0.8865096359743041
ignore,56,0.8661417322834646,0.8391167192429022,0.8853932584269663
ignore,56,0.889763779527559,0.8662420382165605,0.90625
ignore,56,0.8976377952755905,0.8807339449541285,0.9103448275862069
ignore,56,0.8713910761154856,0.8361204013377926,0.8941684665226782
ignore,56,0.8792650918635171,0.8456375838926175,0.9008620689655172
ignore,56,0.8661417322834646,0.8421052631578947,0.8838268792710706
ignore,56,0.905511811023622,0.8853503184713376,0.9196428571428571
ignore,56,0.8556430446194225,0.8208469055374593,0.8791208791208791
ignore,56,0.9186351706036745,0.9009584664536742,0.9309576837416481
ignore,57,0.863517060367454,0.8231292517006803,0.8888888888888888
ignore,57,0.863517060367454,0.8354430379746836,0.8834080717488789
ignore,57,0.889763779527559,0.8662420382165605,0.90625
ignore,57,0.9002624671916011,0.8834355828220859,0.9128440366972477
ignore,57,0.8713910761154856,0.8361204013377926,0.8941684665226782
ignore,57,0.8766404199475065,0.8417508417508418,0.8989247311827957
ignore,57,0.8661417322834646,0.8411214953271028,0.8843537414965986
ignore,57,0.905511811023622,0.8853503184713376,0.9196428571428571
ignore,57,0.8530183727034121,0.8181818181818182,0.8766519823788547
ignore,57,0.9081364829396326,0.887459807073955,0.9223946784922394
ignore,58,0.8608923884514436,0.8191126279863481,0.8869936034115139
ignore,58,0.8713910761154856,0.8444444444444444,0.8903803131991052
ignore,58,0.89501312335958,0.8734177215189873,0.9103139013452914
ignore,58,0.9002624671916011,0.8834355828220859,0.9128440366972477
ignore,58,0.8713910761154856,0.8361204013377926,0.8941684665226782
ignore,58,0.8792650918635171,0.8456375838926175,0.9008620689655172
ignore,58,0.8740157480314961,0.85,0.8914027149321267
ignore,58,0.9081364829396326,0.8888888888888888,0.9217002237136466
ignore,58,0.8503937007874016,0.8143322475570033,0.8747252747252747
ignore,58,0.910761154855643,0.8910256410256411,0.9244444444444444
ignore,59,0.8608923884514436,0.8191126279863481,0.8869936034115139
ignore,59,0.8661417322834646,0.8391167192429022,0.8853932584269663
ignore,59,0.8923884514435696,0.8698412698412699,0.9082774049217002
ignore,59,0.8976377952755905,0.8807339449541285,0.9103448275862069
ignore,59,0.868766404199475,0.8333333333333334,0.8917748917748918
ignore,59,0.8766404199475065,0.8417508417508418,0.8989247311827957
ignore,59,0.8713910761154856,0.8463949843260188,0.8893905191873589
ignore,59,0.9028871391076115,0.8825396825396825,0.9172259507829977
ignore,59,0.8530183727034121,0.8181818181818182,0.8766519823788547
ignore,59,0.910761154855643,0.8910256410256411,0.9244444444444444
ignore,60,0.863517060367454,0.8231292517006803,0.8888888888888888
ignore,60,0.8661417322834646,0.8391167192429022,0.8853932584269663
ignore,60,0.8923884514435696,0.8706624605678234,0.9078651685393259
ignore,60,0.9002624671916011,0.8834355828220859,0.9128440366972477
ignore,60,0.8713910761154856,0.8361204013377926,0.8941684665226782
ignore,60,0.8766404199475065,0.8417508417508418,0.8989247311827957
ignore,60,0.8740157480314961,0.85,0.8914027149321267
ignore,60,0.9081364829396326,0.8888888888888888,0.9217002237136466
ignore,60,0.8530183727034121,0.8169934640522876,0.8771929824561403
ignore,60,0.9133858267716536,0.8938906752411575,0.926829268292683
ignore,61,0.8582677165354331,0.815068493150685,0.8851063829787233
ignore,61,0.8661417322834646,0.8391167192429022,0.8853932584269663
ignore,61,0.8923884514435696,0.8698412698412699,0.9082774049217002
ignore,61,0.9002624671916011,0.8834355828220859,0.9128440366972477
ignore,61,0.8713910761154856,0.8361204013377926,0.8941684665226782
ignore,61,0.8766404199475065,0.8417508417508418,0.8989247311827957
ignore,61,0.8713910761154856,0.8473520249221184,0.8888888888888888
ignore,61,0.9081364829396326,0.8888888888888888,0.9217002237136466
ignore,61,0.8503937007874016,0.8143322475570033,0.8747252747252747
ignore,61,0.905511811023622,0.8838709677419355,0.9203539823008849
ignore,62,0.8582677165354331,0.815068493150685,0.8851063829787233
ignore,62,0.8713910761154856,0.8444444444444444,0.8903803131991052
ignore,62,0.89501312335958,0.8734177215189873,0.9103139013452914
ignore,62,0.9002624671916011,0.8834355828220859,0.9128440366972477
ignore,62,0.8713910761154856,0.8361204013377926,0.8941684665226782
ignore,62,0.8766404199475065,0.8417508417508418,0.8989247311827957
ignore,62,0.8713910761154856,0.8473520249221184,0.8888888888888888
ignore,62,0.9081364829396326,0.8881789137380192,0.9220489977728286
ignore,62,0.8530183727034121,0.8169934640522876,0.8771929824561403
ignore,62,0.916010498687664,0.896774193548387,0.9292035398230089
ignore,63,0.8582677165354331,0.815068493150685,0.8851063829787233
ignore,63,0.868766404199475,0.8417721518987342,0.8878923766816144
ignore,63,0.89501312335958,0.8734177215189873,0.9103139013452914
ignore,63,0.8976377952755905,0.8807339449541285,0.9103448275862069
ignore,63,0.8713910761154856,0.8361204013377926,0.8941684665226782
ignore,63,0.8792650918635171,0.8456375838926175,0.9008620689655172
ignore,63,0.868766404199475,0.84472049689441,0.8863636363636364
ignore,63,0.905511811023622,0.8853503184713376,0.9196428571428571
ignore,63,0.8530183727034121,0.8169934640522876,0.8771929824561403
ignore,63,0.916010498687664,0.896774193548387,0.9292035398230089
ignore,64,0.8582677165354331,0.815068493150685,0.8851063829787233
ignore,64,0.8713910761154856,0.8444444444444444,0.8903803131991052
ignore,64,0.89501312335958,0.8742138364779874,0.9099099099099099
ignore,64,0.9002624671916011,0.8834355828220859,0.9128440366972477
ignore,64,0.8713910761154856,0.8361204013377926,0.8941684665226782
ignore,64,0.8740157480314961,0.8378378378378378,0.8969957081545065
ignore,64,0.868766404199475,0.84472049689441,0.8863636363636364
ignore,64,0.905511811023622,0.8853503184713376,0.9196428571428571
ignore,64,0.8530183727034121,0.8169934640522876,0.8771929824561403
ignore,64,0.9186351706036745,0.9003215434083601,0.9312638580931264
ignore,65,0.8582677165354331,0.815068493150685,0.8851063829787233
ignore,65,0.8661417322834646,0.8380952380952381,0.8859060402684564
ignore,65,0.89501312335958,0.8742138364779874,0.9099099099099099
ignore,65,0.9002624671916011,0.8834355828220859,0.9128440366972477
ignore,65,0.8713910761154856,0.8361204013377926,0.8941684665226782
ignore,65,0.8740157480314961,0.8378378378378378,0.8969957081545065
ignore,65,0.868766404199475,0.84472049689441,0.8863636363636364
ignore,65,0.9081364829396326,0.8888888888888888,0.9217002237136466
ignore,65,0.8530183727034121,0.8181818181818182,0.8766519823788547
ignore,65,0.9081364829396326,0.8867313915857605,0.9227373068432672
ignore,66,0.8582677165354331,0.815068493150685,0.8851063829787233
ignore,66,0.8661417322834646,0.8380952380952381,0.8859060402684564
ignore,66,0.89501312335958,0.8742138364779874,0.9099099099099099
ignore,66,0.905511811023622,0.8888888888888888,0.9178082191780822
ignore,66,0.868766404199475,0.8333333333333334,0.8917748917748918
ignore,66,0.8740157480314961,0.8378378378378378,0.8969957081545065
ignore,66,0.868766404199475,0.84472049689441,0.8863636363636364
ignore,66,0.9081364829396326,0.8888888888888888,0.9217002237136466
ignore,66,0.8503937007874016,0.8143322475570033,0.8747252747252747
ignore,66,0.9133858267716536,0.8932038834951457,0.9271523178807947
ignore,67,0.8608923884514436,0.8178694158075601,0.8874734607218684
ignore,67,0.8661417322834646,0.8380952380952381,0.8859060402684564
ignore,67,0.8976377952755905,0.8769716088328076,0.9123595505617977
ignore,67,0.9002624671916011,0.8827160493827161,0.91324200913242
ignore,67,0.8713910761154856,0.8361204013377926,0.8941684665226782
ignore,67,0.8766404199475065,0.8417508417508418,0.8989247311827957
ignore,67,0.8661417322834646,0.8421052631578947,0.8838268792710706
ignore,67,0.9081364829396326,0.8888888888888888,0.9217002237136466
ignore,67,0.8503937007874016,0.8155339805825242,0.8741721854304636
ignore,67,0.9081364829396326,0.8867313915857605,0.9227373068432672
ignore,68,0.8608923884514436,0.8178694158075601,0.8874734607218684
ignore,68,0.8713910761154856,0.8444444444444444,0.8903803131991052
ignore,68,0.9002624671916011,0.879746835443038,0.9147982062780269
ignore,68,0.905511811023622,0.8888888888888888,0.9178082191780822
ignore,68,0.868766404199475,0.8333333333333334,0.8917748917748918
ignore,68,0.8740157480314961,0.8378378378378378,0.8969957081545065
ignore,68,0.8661417322834646,0.8421052631578947,0.8838268792710706
ignore,68,0.9081364829396326,0.8888888888888888,0.9217002237136466
ignore,68,0.8530183727034121,0.8169934640522876,0.8771929824561403
ignore,68,0.9133858267716536,0.8932038834951457,0.9271523178807947
ignore,69,0.8608923884514436,0.8178694158075601,0.8874734607218684
ignore,69,0.868766404199475,0.8417721518987342,0.8878923766816144
ignore,69,0.8976377952755905,0.8761904761904762,0.912751677852349
ignore,69,0.8976377952755905,0.88,0.9107551487414187
ignore,69,0.8713910761154856,0.8361204013377926,0.8941684665226782
ignore,69,0.8766404199475065,0.8417508417508418,0.8989247311827957
ignore,69,0.863517060367454,0.8395061728395061,0.8812785388127854
ignore,69,0.9081364829396326,0.8888888888888888,0.9217002237136466
ignore,69,0.8556430446194225,0.8208469055374593,0.8791208791208791
ignore,69,0.910761154855643,0.8896103896103896,0.9251101321585903
ignore,70,0.868766404199475,0.8299319727891157,0.8931623931623932
ignore,70,0.8740157480314961,0.8490566037735849,0.8918918918918919
ignore,70,0.8976377952755905,0.8761904761904762,0.912751677852349
ignore,70,0.905511811023622,0.8888888888888888,0.9178082191780822
ignore,70,0.8713910761154856,0.8361204013377926,0.8941684665226782
ignore,70,0.8740157480314961,0.8378378378378378,0.8969957081545065
ignore,70,0.8661417322834646,0.8421052631578947,0.8838268792710706
ignore,70,0.9081364829396326,0.8888888888888888,0.9217002237136466
ignore,70,0.8530183727034121,0.8169934640522876,0.8771929824561403
ignore,70,0.910761154855643,0.8896103896103896,0.9251101321585903
ignore,71,0.863517060367454,0.821917808219178,0.8893617021276595
ignore,71,0.868766404199475,0.8417721518987342,0.8878923766816144
ignore,71,0.8976377952755905,0.8761904761904762,0.912751677852349
ignore,71,0.9002624671916011,0.8834355828220859,0.9128440366972477
ignore,71,0.8713910761154856,0.8361204013377926,0.8941684665226782
ignore,71,0.8740157480314961,0.8378378378378378,0.8969957081545065
ignore,71,0.8608923884514436,0.8359133126934984,0.8792710706150342
ignore,71,0.905511811023622,0.8860759493670886,0.9192825112107623
ignore,71,0.8530183727034121,0.8169934640522876,0.8771929824561403
ignore,71,0.9081364829396326,0.8867313915857605,0.9227373068432672
ignore,72,0.8661417322834646,0.825938566552901,0.8912579957356077
ignore,72,0.868766404199475,0.8427672955974843,0.8873873873873874
ignore,72,0.8976377952755905,0.8761904761904762,0.912751677852349
ignore,72,0.905511811023622,0.8888888888888888,0.9178082191780822
ignore,72,0.8713910761154856,0.8361204013377926,0.8941684665226782
ignore,72,0.8740157480314961,0.8378378378378378,0.8969957081545065
ignore,72,0.868766404199475,0.84375,0.8868778280542986
ignore,72,0.9081364829396326,0.8888888888888888,0.9217002237136466
ignore,72,0.8530183727034121,0.8169934640522876,0.8771929824561403
ignore,72,0.910761154855643,0.8903225806451613,0.9247787610619469
ignore,73,0.8661417322834646,0.825938566552901,0.8912579957356077
ignore,73,0.8661417322834646,0.8380952380952381,0.8859060402684564
ignore,73,0.8976377952755905,0.8761904761904762,0.912751677852349
ignore,73,0.9002624671916011,0.8827160493827161,0.91324200913242
ignore,73,0.8713910761154856,0.8361204013377926,0.8941684665226782
ignore,73,0.8740157480314961,0.8378378378378378,0.8969957081545065
ignore,73,0.863517060367454,0.8385093167701864,0.8818181818181818
ignore,73,0.9081364829396326,0.8888888888888888,0.9217002237136466
ignore,73,0.8503937007874016,0.8143322475570033,0.8747252747252747
ignore,73,0.9081364829396326,0.8867313915857605,0.9227373068432672
ignore,74,0.8661417322834646,0.825938566552901,0.8912579957356077
ignore,74,0.863517060367454,0.8354430379746836,0.8834080717488789
ignore,74,0.89501312335958,0.8734177215189873,0.9103139013452914
ignore,74,0.905511811023622,0.8881987577639752,0.9181818181818182
ignore,74,0.8713910761154856,0.8361204013377926,0.8941684665226782
ignore,74,0.8740157480314961,0.8378378378378378,0.8969957081545065
ignore,74,0.868766404199475,0.84375,0.8868778280542986
ignore,74,0.9081364829396326,0.8888888888888888,0.9217002237136466
ignore,74,0.8530183727034121,0.8169934640522876,0.8771929824561403
ignore,74,0.910761154855643,0.8896103896103896,0.9251101321585903
ignore,75,0.8661417322834646,0.825938566552901,0.8912579957356077
ignore,75,0.8661417322834646,0.8380952380952381,0.8859060402684564
ignore,75,0.8976377952755905,0.8761904761904762,0.912751677852349
ignore,75,0.9002624671916011,0.8819875776397516,0.9136363636363637
ignore,75,0.8713910761154856,0.8361204013377926,0.8941684665226782
ignore,75,0.8766404199475065,0.8417508417508418,0.8989247311827957
ignore,75,0.868766404199475,0.84375,0.8868778280542986
ignore,75,0.910761154855643,0.8924050632911392,0.9237668161434978
ignore,75,0.8530183727034121,0.8169934640522876,0.8771929824561403
ignore,75,0.910761154855643,0.8896103896103896,0.9251101321585903
ignore,76,0.868766404199475,0.8299319727891157,0.8931623931623932
ignore,76,0.863517060367454,0.8354430379746836,0.8834080717488789
ignore,76,0.89501312335958,0.8734177215189873,0.9103139013452914
ignore,76,0.9081364829396326,0.891640866873065,0.9202733485193622
ignore,76,0.8713910761154856,0.8361204013377926,0.8941684665226782
ignore,76,0.8740157480314961,0.8378378378378378,0.8969957081545065
ignore,76,0.8740157480314961,0.85,0.8914027149321267
ignore,76,0.910761154855643,0.89171974522293,0.9241071428571429
ignore,76,0.8530183727034121,0.8169934640522876,0.8771929824561403
ignore,76,0.9133858267716536,0.8932038834951457,0.9271523178807947
ignore,77,0.8713910761154856,0.8338983050847457,0.8950749464668094
ignore,77,0.8608923884514436,0.8317460317460318,0.8814317673378076
ignore,77,0.8976377952755905,0.8761904761904762,0.912751677852349
ignore,77,0.905511811023622,0.8881987577639752,0.9181818181818182
ignore,77,0.868766404199475,0.8322147651006712,0.8922413793103449
ignore,77,0.8740157480314961,0.8378378378378378,0.8969957081545065
ignore,77,0.8661417322834646,0.8411214953271028,0.8843537414965986
ignore,77,0.910761154855643,0.89171974522293,0.9241071428571429
ignore,77,0.8530183727034121,0.8169934640522876,0.8771929824561403
ignore,77,0.910761154855643,0.8896103896103896,0.9251101321585903
ignore,78,0.868766404199475,0.8299319727891157,0.8931623931623932
ignore,78,0.8608923884514436,0.832807570977918,0.8808988764044944
ignore,78,0.8976377952755905,0.8761904761904762,0.912751677852349
ignore,78,0.9081364829396326,0.891640866873065,0.9202733485193622
ignore,78,0.8713910761154856,0.8361204013377926,0.8941684665226782
ignore,78,0.8740157480314961,0.8378378378378378,0.8969957081545065
ignore,78,0.8713910761154856,0.8473520249221184,0.8888888888888888
ignore,78,0.910761154855643,0.89171974522293,0.9241071428571429
ignore,78,0.8530183727034121,0.8169934640522876,0.8771929824561403
ignore,78,0.9133858267716536,0.8932038834951457,0.9271523178807947
ignore,79,0.8713910761154856,0.8338983050847457,0.8950749464668094
ignore,79,0.863517060367454,0.8354430379746836,0.8834080717488789
ignore,79,0.8976377952755905,0.8761904761904762,0.912751677852349
ignore,79,0.905511811023622,0.8881987577639752,0.9181818181818182
ignore,79,0.8713910761154856,0.8361204013377926,0.8941684665226782
ignore,79,0.8713910761154856,0.8338983050847457,0.8950749464668094
ignore,79,0.868766404199475,0.84375,0.8868778280542986
ignore,79,0.910761154855643,0.89171974522293,0.9241071428571429
ignore,79,0.8530183727034121,0.8169934640522876,0.8771929824561403
ignore,79,0.9133858267716536,0.8932038834951457,0.9271523178807947
ignore,80,0.8713910761154856,0.8338983050847457,0.8950749464668094
ignore,80,0.863517060367454,0.8354430379746836,0.8834080717488789
ignore,80,0.8976377952755905,0.8761904761904762,0.912751677852349
ignore,80,0.9028871391076115,0.8847352024922118,0.9160997732426304
ignore,80,0.8713910761154856,0.8361204013377926,0.8941684665226782
ignore,80,0.8713910761154856,0.8338983050847457,0.8950749464668094
ignore,80,0.8766404199475065,0.8526645768025078,0.8939051918735892
ignore,80,0.910761154855643,0.89171974522293,0.9241071428571429
ignore,80,0.8530183727034121,0.8169934640522876,0.8771929824561403
ignore,80,0.9133858267716536,0.8932038834951457,0.9271523178807947
ignore,81,0.868766404199475,0.8299319727891157,0.8931623931623932
ignore,81,0.8608923884514436,0.8317460317460318,0.8814317673378076
ignore,81,0.89501312335958,0.8726114649681529,0.9107142857142857
ignore,81,0.9081364829396326,0.8909657320872274,0.9206349206349206
ignore,81,0.8713910761154856,0.8361204013377926,0.8941684665226782
ignore,81,0.8740157480314961,0.8378378378378378,0.8969957081545065
ignore,81,0.8740157480314961,0.85,0.8914027149321267
ignore,81,0.910761154855643,0.89171974522293,0.9241071428571429
ignore,81,0.8556430446194225,0.8208469055374593,0.8791208791208791
ignore,81,0.9133858267716536,0.8932038834951457,0.9271523178807947
ignore,82,0.8661417322834646,0.825938566552901,0.8912579957356077
ignore,82,0.863517060367454,0.8354430379746836,0.8834080717488789
ignore,82,0.8976377952755905,0.8761904761904762,0.912751677852349
ignore,82,0.910761154855643,0.89375,0.9230769230769231
ignore,82,0.8713910761154856,0.8361204013377926,0.8941684665226782
ignore,82,0.8740157480314961,0.8378378378378378,0.8969957081545065
ignore,82,0.8818897637795275,0.8580441640378549,0.898876404494382
ignore,82,0.910761154855643,0.89171974522293,0.9241071428571429
ignore,82,0.8530183727034121,0.8169934640522876,0.8771929824561403
ignore,82,0.916010498687664,0.896774193548387,0.9292035398230089
ignore,83,0.868766404199475,0.8299319727891157,0.8931623931623932
ignore,83,0.8582677165354331,0.8280254777070064,0.8794642857142857
ignore,83,0.8923884514435696,0.8698412698412699,0.9082774049217002
ignore,83,0.9081364829396326,0.8909657320872274,0.9206349206349206
ignore,83,0.8713910761154856,0.8361204013377926,0.8941684665226782
ignore,83,0.8766404199475065,0.8417508417508418,0.8989247311827957
ignore,83,0.8766404199475065,0.8526645768025078,0.8939051918735892
ignore,83,0.910761154855643,0.89171974522293,0.9241071428571429
ignore,83,0.8556430446194225,0.8208469055374593,0.8791208791208791
ignore,83,0.9133858267716536,0.8932038834951457,0.9271523178807947
ignore,84,0.8661417322834646,0.825938566552901,0.8912579957356077
ignore,84,0.8608923884514436,0.8317460317460318,0.8814317673378076
ignore,84,0.8923884514435696,0.8698412698412699,0.9082774049217002
ignore,84,0.905511811023622,0.8881987577639752,0.9181818181818182
ignore,84,0.8713910761154856,0.8361204013377926,0.8941684665226782
ignore,84,0.8766404199475065,0.8417508417508418,0.8989247311827957
ignore,84,0.8766404199475065,0.8526645768025078,0.8939051918735892
ignore,84,0.910761154855643,0.89171974522293,0.9241071428571429
ignore,84,0.8530183727034121,0.8169934640522876,0.8771929824561403
ignore,84,0.916010498687664,0.896774193548387,0.9292035398230089
ignore,85,0.8661417322834646,0.825938566552901,0.8912579957356077
ignore,85,0.8582677165354331,0.8280254777070064,0.8794642857142857
ignore,85,0.8923884514435696,0.8698412698412699,0.9082774049217002
ignore,85,0.905511811023622,0.8875,0.918552036199095
ignore,85,0.8713910761154856,0.8361204013377926,0.8941684665226782
ignore,85,0.8792650918635171,0.8456375838926175,0.9008620689655172
ignore,85,0.8713910761154856,0.8454258675078864,0.8898876404494382
ignore,85,0.910761154855643,0.89171974522293,0.9241071428571429
ignore,85,0.8530183727034121,0.8169934640522876,0.8771929824561403
ignore,85,0.910761154855643,0.8903225806451613,0.9247787610619469
ignore,86,0.8661417322834646,0.825938566552901,0.8912579957356077
ignore,86,0.8608923884514436,0.8317460317460318,0.8814317673378076
ignore,86,0.8923884514435696,0.8698412698412699,0.9082774049217002
ignore,86,0.9081364829396326,0.8909657320872274,0.9206349206349206
ignore,86,0.8713910761154856,0.8361204013377926,0.8941684665226782
ignore,86,0.8792650918635171,0.8456375838926175,0.9008620689655172
ignore,86,0.8740157480314961,0.8481012658227848,0.8923766816143498
ignore,86,0.9081364829396326,0.8888888888888888,0.9217002237136466
ignore,86,0.8530183727034121,0.8169934640522876,0.8771929824561403
ignore,86,0.9133858267716536,0.8938906752411575,0.926829268292683
ignore,87,0.8661417322834646,0.825938566552901,0.8912579957356077
ignore,87,0.8608923884514436,0.8317460317460318,0.8814317673378076
ignore,87,0.8923884514435696,0.8698412698412699,0.9082774049217002
