hyperparameters,k,accuracy,f1_0,f1_1
None,5,0.9133858267716536,0.8958990536277602,0.9258426966292135
None,5,0.884514435695538,0.8607594936708861,0.9013452914798207
None,5,0.863517060367454,0.8414634146341463,0.880184331797235
None,6,0.8766404199475065,0.8562691131498471,0.8919540229885058
None,6,0.916010498687664,0.9,0.9276018099547512
None,6,0.9028871391076115,0.8810289389067524,0.917960088691796
None,6,0.8346456692913385,0.7920792079207921,0.8627450980392157
None,6,0.8871391076115486,0.8660436137071651,0.9024943310657596
None,6,0.8740157480314961,0.852760736196319,0.8899082568807339
None,6,0.8976377952755905,0.8761904761904762,0.912751677852349
None,6,0.9186351706036745,0.9022082018927445,0.9303370786516854
None,6,0.8871391076115486,0.8634920634920635,0.9038031319910514
None,6,0.8608923884514436,0.8369230769230769,0.8787185354691075
None,7,0.8740157480314961,0.8509316770186336,0.8909090909090909
None,7,0.8976377952755905,0.8761904761904762,0.912751677852349
None,7,0.884514435695538,0.8571428571428571,0.9030837004405287
None,7,0.84251968503937,0.8013245033112583,0.8695652173913043
None,7,0.8818897637795275,0.8589341692789969,0.8984198645598194
None,7,0.8818897637795275,0.8615384615384616,0.897025171624714
None,7,0.8976377952755905,0.8761904761904762,0.912751677852349
None,7,0.910761154855643,0.8924050632911392,0.9237668161434978
None,7,0.889763779527559,0.8670886075949367,0.905829596412556
None,7,0.8661417322834646,0.8430769230769231,0.8832951945080092
None,8,0.8713910761154856,0.848297213622291,0.8883826879271071
None,8,0.89501312335958,0.8742138364779874,0.9099099099099099
None,8,0.9028871391076115,0.8802588996763754,0.9183222958057395
None,8,0.84251968503937,0.8026315789473685,0.868995633187773
None,8,0.884514435695538,0.8616352201257862,0.9009009009009009
None,8,0.8792650918635171,0.8588957055214724,0.8944954128440367
None,8,0.889763779527559,0.8662420382165605,0.90625
None,8,0.9186351706036745,0.9022082018927445,0.9303370786516854
None,8,0.8871391076115486,0.8634920634920635,0.9038031319910514
None,8,0.863517060367454,0.8385093167701864,0.8818181818181818
None,9,0.8661417322834646,0.8401253918495298,0.8848758465011287
None,9,0.8976377952755905,0.8769716088328076,0.9123595505617977
None,9,0.8871391076115486,0.86084142394822,0.9050772626931567
None,9,0.8346456692913385,0.7920792079207921,0.8627450980392157
None,9,0.889763779527559,0.8679245283018868,0.9054054054054054
None,9,0.8713910761154856,0.8473520249221184,0.8888888888888888
None,9,0.9028871391076115,0.8825396825396825,0.9172259507829977
None,9,0.9133858267716536,0.8945686900958466,0.9265033407572383
None,9,0.8871391076115486,0.8634920634920635,0.9038031319910514
None,9,0.847769028871391,0.8242424242424242,0.8657407407407407
None,10,0.8713910761154856,0.848297213622291,0.8883826879271071
None,10,0.8976377952755905,0.8769716088328076,0.9123595505617977
None,10,0.9002624671916011,0.8774193548387097,0.915929203539823
None,10,0.8346456692913385,0.7920792079207921,0.8627450980392157
None,10,0.89501312335958,0.8734177215189873,0.9103139013452914
None,10,0.8713910761154856,0.8473520249221184,0.8888888888888888
None,10,0.89501312335958,0.8726114649681529,0.9107142857142857
None,10,0.916010498687664,0.8980891719745223,0.9285714285714286
None,10,0.884514435695538,0.8598726114649682,0.9017857142857143
None,10,0.8556430446194225,0.8318042813455657,0.8735632183908046
None,11,0.8766404199475065,0.8535825545171339,0.8934240362811792
None,11,0.8871391076115486,0.8652037617554859,0.9029345372460497
None,11,0.8923884514435696,0.8664495114006515,0.9098901098901099
None,11,0.8398950131233596,0.7973421926910299,0.8676789587852495
None,11,0.889763779527559,0.8662420382165605,0.90625
None,11,0.8713910761154856,0.8473520249221184,0.8888888888888888
None,11,0.8923884514435696,0.8690095846645367,0.9086859688195991
None,11,0.9133858267716536,0.8958990536277602,0.9258426966292135
None,11,0.884514435695538,0.8589743589743589,0.9022222222222223
None,11,0.8503937007874016,0.8267477203647416,0.8683602771362586
None,12,0.8792650918635171,0.8580246913580247,0.8949771689497716
None,12,0.89501312335958,0.8742138364779874,0.9099099099099099
None,12,0.8976377952755905,0.8737864077669902,0.9139072847682119
None,12,0.8530183727034121,0.8145695364238411,0.8782608695652174
None,12,0.8976377952755905,0.8769716088328076,0.9123595505617977
None,12,0.8766404199475065,0.8544891640866873,0.8929384965831435
None,12,0.8976377952755905,0.8753993610223643,0.9131403118040089
None,12,0.9133858267716536,0.8952380952380953,0.9261744966442953
None,12,0.8792650918635171,0.8535031847133758,0.8973214285714286
None,12,0.8503937007874016,0.8256880733944955,0.8689655172413793
None,13,0.8766404199475065,0.8535825545171339,0.8934240362811792
None,13,0.889763779527559,0.8670886075949367,0.905829596412556
None,13,0.8923884514435696,0.8655737704918033,0.9102844638949672
None,13,0.8398950131233596,0.7959866220735786,0.8682505399568035
None,13,0.8923884514435696,0.8698412698412699,0.9082774049217002
None,13,0.8818897637795275,0.8598130841121495,0.8979591836734694
None,13,0.8923884514435696,0.8681672025723473,0.9090909090909091
None,13,0.905511811023622,0.8875,0.918552036199095
None,13,0.8740157480314961,0.8481012658227848,0.8923766816143498
None,13,0.8608923884514436,0.8369230769230769,0.8787185354691075
None,14,0.8766404199475065,0.8535825545171339,0.8934240362811792
None,14,0.89501312335958,0.8742138364779874,0.9099099099099099
None,14,0.9002624671916011,0.8758169934640523,0.9166666666666666
None,14,0.8398950131233596,0.7959866220735786,0.8682505399568035
None,14,0.89501312335958,0.8734177215189873,0.9103139013452914
None,14,0.8792650918635171,0.8571428571428571,0.8954545454545455
None,14,0.89501312335958,0.8701298701298701,0.9118942731277533
None,14,0.910761154855643,0.8924050632911392,0.9237668161434978
None,14,0.8766404199475065,0.8507936507936508,0.8948545861297539
None,14,0.8556430446194225,0.8318042813455657,0.8735632183908046
None,15,0.868766404199475,0.84472049689441,0.8863636363636364
None,15,0.8923884514435696,0.8706624605678234,0.9078651685393259
None,15,0.8923884514435696,0.8655737704918033,0.9102844638949672
None,15,0.8372703412073491,0.7919463087248322,0.8663793103448276
None,15,0.8871391076115486,0.8626198083067093,0.9042316258351893
None,15,0.868766404199475,0.84472049689441,0.8863636363636364
None,15,0.8976377952755905,0.8745980707395499,0.9135254988913526
None,15,0.9002624671916011,0.879746835443038,0.9147982062780269
None,15,0.8792650918635171,0.8544303797468354,0.8968609865470852
None,15,0.863517060367454,0.8395061728395061,0.8812785388127854
None,16,0.884514435695538,0.8641975308641975,0.8995433789954338
None,16,0.8976377952755905,0.8769716088328076,0.9123595505617977
None,16,0.8976377952755905,0.8729641693811075,0.9142857142857143
None,16,0.8372703412073491,0.7905405405405406,0.8669527896995708
None,16,0.8871391076115486,0.8634920634920635,0.9038031319910514
None,16,0.8792650918635171,0.85625,0.8959276018099548
None,16,0.8976377952755905,0.8729641693811075,0.9142857142857143
None,16,0.9081364829396326,0.889589905362776,0.9213483146067416
None,16,0.8740157480314961,0.8471337579617835,0.8928571428571429
None,16,0.863517060367454,0.8385093167701864,0.8818181818181818
None,17,0.8740157480314961,0.8518518518518519,0.8904109589041096
None,17,0.8923884514435696,0.8706624605678234,0.9078651685393259
None,17,0.89501312335958,0.868421052631579,0.9126637554585153
None,17,0.8346456692913385,0.7892976588628763,0.8639308855291576
None,17,0.8818897637795275,0.8562300319488818,0.8997772828507795
None,17,0.8713910761154856,0.8454258675078864,0.8898876404494382
None,17,0.889763779527559,0.8627450980392157,0.9078947368421053
None,17,0.9081364829396326,0.889589905362776,0.9213483146067416
None,17,0.8792650918635171,0.8535031847133758,0.8973214285714286
None,17,0.863517060367454,0.8385093167701864,0.8818181818181818
None,18,0.884514435695538,0.8641975308641975,0.8995433789954338
None,18,0.89501312335958,0.8734177215189873,0.9103139013452914
None,18,0.89501312335958,0.868421052631579,0.9126637554585153
None,18,0.8346456692913385,0.7906976744186046,0.8633405639913232
None,18,0.8792650918635171,0.8525641025641025,0.8977777777777778
None,18,0.884514435695538,0.8633540372670807,0.9
None,18,0.8871391076115486,0.8617363344051447,0.9046563192904656
None,18,0.910761154855643,0.8910256410256411,0.9244444444444444
None,18,0.8766404199475065,0.8498402555910544,0.8953229398663697
None,18,0.8661417322834646,0.8421052631578947,0.8838268792710706
None,19,0.8818897637795275,0.8615384615384616,0.897025171624714
None,19,0.8923884514435696,0.8706624605678234,0.9078651685393259
None,19,0.89501312335958,0.868421052631579,0.9126637554585153
None,19,0.8320209973753281,0.7866666666666666,0.8614718614718615
None,19,0.8818897637795275,0.8562300319488818,0.8997772828507795
None,19,0.8766404199475065,0.8526645768025078,0.8939051918735892
None,19,0.8923884514435696,0.8673139158576052,0.9094922737306843
None,19,0.905511811023622,0.8846153846153846,0.92
None,19,0.8740157480314961,0.8471337579617835,0.8928571428571429
None,19,0.8582677165354331,0.8322981366459627,0.8772727272727273
None,20,0.884514435695538,0.8641975308641975,0.8995433789954338
None,20,0.89501312335958,0.875,0.9095022624434389
None,20,0.8923884514435696,0.8655737704918033,0.9102844638949672
None,20,0.8320209973753281,0.785234899328859,0.8620689655172413
None,20,0.884514435695538,0.8589743589743589,0.9022222222222223
None,20,0.8792650918635171,0.8571428571428571,0.8954545454545455
None,20,0.8923884514435696,0.8673139158576052,0.9094922737306843
None,20,0.9081364829396326,0.887459807073955,0.9223946784922394
None,20,0.8766404199475065,0.8507936507936508,0.8948545861297539
None,20,0.863517060367454,0.8385093167701864,0.8818181818181818
None,21,0.8818897637795275,0.8606811145510835,0.89749430523918
None,21,0.8923884514435696,0.8714733542319749,0.90744920993228
None,21,0.889763779527559,0.8627450980392157,0.9078947368421053
None,21,0.8372703412073491,0.7919463087248322,0.8663793103448276
None,21,0.8871391076115486,0.8617363344051447,0.9046563192904656
None,21,0.8740157480314961,0.85,0.8914027149321267
None,21,0.8923884514435696,0.8664495114006515,0.9098901098901099
None,21,0.905511811023622,0.8846153846153846,0.92
None,21,0.8766404199475065,0.8498402555910544,0.8953229398663697
None,21,0.8582677165354331,0.8322981366459627,0.8772727272727273
None,22,0.884514435695538,0.8641975308641975,0.8995433789954338
None,22,0.884514435695538,0.8616352201257862,0.9009009009009009
None,22,0.8976377952755905,0.8737864077669902,0.9139072847682119
None,22,0.8320209973753281,0.785234899328859,0.8620689655172413
None,22,0.8923884514435696,0.8673139158576052,0.9094922737306843
None,22,0.8792650918635171,0.85625,0.8959276018099548
None,22,0.889763779527559,0.8627450980392157,0.9078947368421053
None,22,0.9081364829396326,0.8881789137380192,0.9220489977728286
None,22,0.8792650918635171,0.8525641025641025,0.8977777777777778
None,22,0.863517060367454,0.8375,0.8823529411764706
None,23,0.8818897637795275,0.8615384615384616,0.897025171624714
None,23,0.889763779527559,0.8670886075949367,0.905829596412556
None,23,0.889763779527559,0.8618421052631579,0.9082969432314411
None,23,0.8293963254593176,0.7811447811447811,0.8602150537634409
None,23,0.8871391076115486,0.86084142394822,0.9050772626931567
None,23,0.8792650918635171,0.85625,0.8959276018099548
None,23,0.8923884514435696,0.8655737704918033,0.9102844638949672
None,23,0.8976377952755905,0.8753993610223643,0.9131403118040089
None,23,0.8818897637795275,0.8562300319488818,0.8997772828507795
None,23,0.8582677165354331,0.83125,0.8778280542986425
None,24,0.889763779527559,0.8703703703703703,0.9041095890410958
None,24,0.889763779527559,0.8670886075949367,0.905829596412556
None,24,0.9002624671916011,0.8766233766233766,0.9162995594713657
None,24,0.8372703412073491,0.7905405405405406,0.8669527896995708
None,24,0.884514435695538,0.8580645161290322,0.9026548672566371
None,24,0.884514435695538,0.8625,0.9004524886877828
None,24,0.8923884514435696,0.8655737704918033,0.9102844638949672
None,24,0.9028871391076115,0.8817891373801917,0.9175946547884187
None,24,0.8792650918635171,0.8525641025641025,0.8977777777777778
None,24,0.8582677165354331,0.83125,0.8778280542986425
None,25,0.8818897637795275,0.8615384615384616,0.897025171624714
None,25,0.889763779527559,0.8670886075949367,0.905829596412556
None,25,0.8976377952755905,0.8729641693811075,0.9142857142857143
None,25,0.8372703412073491,0.7919463087248322,0.8663793103448276
None,25,0.8818897637795275,0.8543689320388349,0.9006622516556292
None,25,0.8792650918635171,0.8553459119496856,0.8963963963963963
None,25,0.8871391076115486,0.858085808580858,0.906318082788671
None,25,0.905511811023622,0.8846153846153846,0.92
None,25,0.8818897637795275,0.8571428571428571,0.8993288590604027
None,25,0.863517060367454,0.8395061728395061,0.8812785388127854
None,26,0.884514435695538,0.8650306748466258,0.8990825688073395
None,26,0.889763779527559,0.8662420382165605,0.90625
None,26,0.8976377952755905,0.8729641693811075,0.9142857142857143
None,26,0.8372703412073491,0.7905405405405406,0.8669527896995708
None,26,0.8766404199475065,0.8488745980707395,0.8957871396895787
None,26,0.884514435695538,0.8616352201257862,0.9009009009009009
None,26,0.8871391076115486,0.8590163934426229,0.9059080962800875
None,26,0.905511811023622,0.8846153846153846,0.92
None,26,0.8792650918635171,0.8525641025641025,0.8977777777777778
None,26,0.8661417322834646,0.8421052631578947,0.8838268792710706
None,27,0.8818897637795275,0.8615384615384616,0.897025171624714
None,27,0.889763779527559,0.8662420382165605,0.90625
None,27,0.89501312335958,0.869281045751634,0.9122807017543859
None,27,0.8320209973753281,0.7837837837837838,0.8626609442060086
None,27,0.8766404199475065,0.8488745980707395,0.8957871396895787
None,27,0.8792650918635171,0.8553459119496856,0.8963963963963963
None,27,0.889763779527559,0.8618421052631579,0.9082969432314411
None,27,0.9081364829396326,0.887459807073955,0.9223946784922394
None,27,0.884514435695538,0.8589743589743589,0.9022222222222223
None,27,0.8608923884514436,0.8348909657320872,0.8798185941043084
None,28,0.8818897637795275,0.8615384615384616,0.897025171624714
None,28,0.889763779527559,0.8662420382165605,0.90625
None,28,0.89501312335958,0.8701298701298701,0.9118942731277533
None,28,0.8372703412073491,0.7905405405405406,0.8669527896995708
None,28,0.8766404199475065,0.8488745980707395,0.8957871396895787
None,28,0.8818897637795275,0.8589341692789969,0.8984198645598194
None,28,0.89501312335958,0.869281045751634,0.9122807017543859
None,28,0.910761154855643,0.8910256410256411,0.9244444444444444
None,28,0.884514435695538,0.8598726114649682,0.9017857142857143
None,28,0.863517060367454,0.8385093167701864,0.8818181818181818
None,29,0.8792650918635171,0.8588957055214724,0.8944954128440367
None,29,0.89501312335958,0.8726114649681529,0.9107142857142857
None,29,0.89501312335958,0.8701298701298701,0.9118942731277533
None,29,0.8372703412073491,0.7919463087248322,0.8663793103448276
None,29,0.8792650918635171,0.8516129032258064,0.8982300884955752
None,29,0.8792650918635171,0.8553459119496856,0.8963963963963963
None,29,0.89501312335958,0.869281045751634,0.9122807017543859
None,29,0.916010498687664,0.8974358974358975,0.9288888888888889
None,29,0.8818897637795275,0.8562300319488818,0.8997772828507795
None,29,0.863517060367454,0.8385093167701864,0.8818181818181818
None,30,0.884514435695538,0.8641975308641975,0.8995433789954338
None,30,0.8976377952755905,0.8761904761904762,0.912751677852349
None,30,0.8976377952755905,0.8729641693811075,0.9142857142857143
None,30,0.8372703412073491,0.7905405405405406,0.8669527896995708
None,30,0.8792650918635171,0.8516129032258064,0.8982300884955752
None,30,0.8871391076115486,0.8652037617554859,0.9029345372460497
None,30,0.89501312335958,0.869281045751634,0.9122807017543859
None,30,0.910761154855643,0.8910256410256411,0.9244444444444444
None,30,0.884514435695538,0.8589743589743589,0.9022222222222223
None,30,0.8582677165354331,0.8322981366459627,0.8772727272727273
None,31,0.8818897637795275,0.8615384615384616,0.897025171624714
None,31,0.889763779527559,0.8662420382165605,0.90625
None,31,0.89501312335958,0.868421052631579,0.9126637554585153
None,31,0.8346456692913385,0.7878787878787878,0.864516129032258
None,31,0.8818897637795275,0.8553054662379421,0.9002217294900222
None,31,0.884514435695538,0.8607594936708861,0.9013452914798207
None,31,0.8923884514435696,0.8646864686468647,0.9106753812636166
None,31,0.910761154855643,0.8910256410256411,0.9244444444444444
None,31,0.8871391076115486,0.8617363344051447,0.9046563192904656
None,31,0.8661417322834646,0.8421052631578947,0.8838268792710706
None,32,0.884514435695538,0.8641975308641975,0.8995433789954338
None,32,0.89501312335958,0.8734177215189873,0.9103139013452914
None,32,0.89501312335958,0.868421052631579,0.9126637554585153
None,32,0.8293963254593176,0.7811447811447811,0.8602150537634409
None,32,0.8792650918635171,0.8525641025641025,0.8977777777777778
None,32,0.889763779527559,0.8679245283018868,0.9054054054054054
None,32,0.8923884514435696,0.8655737704918033,0.9102844638949672
None,32,0.9081364829396326,0.8881789137380192,0.9220489977728286
None,32,0.8792650918635171,0.8516129032258064,0.8982300884955752
None,32,0.868766404199475,0.84472049689441,0.8863636363636364
None,33,0.889763779527559,0.8703703703703703,0.9041095890410958
None,33,0.889763779527559,0.8662420382165605,0.90625
None,33,0.89501312335958,0.868421052631579,0.9126637554585153
None,33,0.8320209973753281,0.7837837837837838,0.8626609442060086
None,33,0.8792650918635171,0.8525641025641025,0.8977777777777778
None,33,0.8871391076115486,0.8643533123028391,0.903370786516854
None,33,0.8923884514435696,0.8655737704918033,0.9102844638949672
None,33,0.9186351706036745,0.9003215434083601,0.9312638580931264
None,33,0.884514435695538,0.8580645161290322,0.9026548672566371
None,33,0.8661417322834646,0.8411214953271028,0.8843537414965986
None,34,0.889763779527559,0.8695652173913043,0.9045454545454545
None,34,0.889763779527559,0.8670886075949367,0.905829596412556
None,34,0.9002624671916011,0.8758169934640523,0.9166666666666666
None,34,0.8346456692913385,0.7878787878787878,0.864516129032258
None,34,0.8792650918635171,0.8525641025641025,0.8977777777777778
None,34,0.889763779527559,0.8679245283018868,0.9054054054054054
None,34,0.8923884514435696,0.8655737704918033,0.9102844638949672
None,34,0.9133858267716536,0.8938906752411575,0.926829268292683
None,34,0.884514435695538,0.8580645161290322,0.9026548672566371
None,34,0.863517060367454,0.8364779874213837,0.8828828828828829
None,35,0.889763779527559,0.8703703703703703,0.9041095890410958
None,35,0.8923884514435696,0.8698412698412699,0.9082774049217002
None,35,0.89501312335958,0.868421052631579,0.9126637554585153
None,35,0.8346456692913385,0.7878787878787878,0.864516129032258
None,35,0.8792650918635171,0.8525641025641025,0.8977777777777778
None,35,0.889763779527559,0.8670886075949367,0.905829596412556
None,35,0.889763779527559,0.8609271523178808,0.908695652173913
None,35,0.910761154855643,0.8910256410256411,0.9244444444444444
None,35,0.8871391076115486,0.8617363344051447,0.9046563192904656
None,35,0.8608923884514436,0.8338557993730408,0.8803611738148984
None,36,0.889763779527559,0.8703703703703703,0.9041095890410958
None,36,0.889763779527559,0.8670886075949367,0.905829596412556
None,36,0.9002624671916011,0.8766233766233766,0.9162995594713657
None,36,0.8320209973753281,0.7837837837837838,0.8626609442060086
None,36,0.8740157480314961,0.8451612903225807,0.8938053097345132
None,36,0.8923884514435696,0.8714733542319749,0.90744920993228
None,36,0.889763779527559,0.8618421052631579,0.9082969432314411
None,36,0.9081364829396326,0.8881789137380192,0.9220489977728286
None,36,0.8871391076115486,0.8617363344051447,0.9046563192904656
None,36,0.8582677165354331,0.8322981366459627,0.8772727272727273
None,37,0.8923884514435696,0.8730650154798761,0.9066059225512528
None,37,0.889763779527559,0.8670886075949367,0.905829596412556
None,37,0.8976377952755905,0.8729641693811075,0.9142857142857143
None,37,0.8346456692913385,0.7878787878787878,0.864516129032258
None,37,0.8766404199475065,0.8478964401294499,0.8962472406181016
None,37,0.8871391076115486,0.8643533123028391,0.903370786516854
None,37,0.8923884514435696,0.8655737704918033,0.9102844638949672
None,37,0.916010498687664,0.8974358974358975,0.9288888888888889
None,37,0.8871391076115486,0.8617363344051447,0.9046563192904656
None,37,0.8582677165354331,0.8322981366459627,0.8772727272727273
None,38,0.8976377952755905,0.8785046728971962,0.9115646258503401
None,38,0.89501312335958,0.8734177215189873,0.9103139013452914
None,38,0.9002624671916011,0.8766233766233766,0.9162995594713657
None,38,0.8372703412073491,0.7905405405405406,0.8669527896995708
None,38,0.8766404199475065,0.8478964401294499,0.8962472406181016
None,38,0.889763779527559,0.8670886075949367,0.905829596412556
None,38,0.889763779527559,0.8618421052631579,0.9082969432314411
None,38,0.9133858267716536,0.8938906752411575,0.926829268292683
None,38,0.8818897637795275,0.8543689320388349,0.9006622516556292
None,38,0.8608923884514436,0.8338557993730408,0.8803611738148984
None,39,0.89501312335958,0.8757763975155279,0.9090909090909091
None,39,0.8923884514435696,0.8698412698412699,0.9082774049217002
None,39,0.8976377952755905,0.8729641693811075,0.9142857142857143
None,39,0.8346456692913385,0.7878787878787878,0.864516129032258
None,39,0.8818897637795275,0.8534201954397395,0.9010989010989011
None,39,0.8871391076115486,0.8652037617554859,0.9029345372460497
None,39,0.8871391076115486,0.858085808580858,0.906318082788671
None,39,0.910761154855643,0.89171974522293,0.9241071428571429
None,39,0.884514435695538,0.8580645161290322,0.9026548672566371
None,39,0.8713910761154856,0.8454258675078864,0.8898876404494382
None,40,0.8976377952755905,0.8792569659442725,0.9111617312072893
None,40,0.8923884514435696,0.8698412698412699,0.9082774049217002
None,40,0.8976377952755905,0.8729641693811075,0.9142857142857143
None,40,0.8372703412073491,0.7905405405405406,0.8669527896995708
None,40,0.884514435695538,0.8562091503267973,0.9035087719298246
None,40,0.8923884514435696,0.8706624605678234,0.9078651685393259
None,40,0.8871391076115486,0.858085808580858,0.906318082788671
None,40,0.9133858267716536,0.8945686900958466,0.9265033407572383
None,40,0.884514435695538,0.8580645161290322,0.9026548672566371
None,40,0.863517060367454,0.8364779874213837,0.8828828828828829
None,41,0.89501312335958,0.8757763975155279,0.9090909090909091
None,41,0.8923884514435696,0.8698412698412699,0.9082774049217002
None,41,0.8976377952755905,0.8729641693811075,0.9142857142857143
None,41,0.8372703412073491,0.7905405405405406,0.8669527896995708
None,41,0.884514435695538,0.8571428571428571,0.9030837004405287
None,41,0.889763779527559,0.8679245283018868,0.9054054054054054
None,41,0.889763779527559,0.8609271523178808,0.908695652173913
None,41,0.9133858267716536,0.8938906752411575,0.926829268292683
None,41,0.884514435695538,0.8580645161290322,0.9026548672566371
None,41,0.8661417322834646,0.8401253918495298,0.8848758465011287
None,42,0.89501312335958,0.8765432098765432,0.908675799086758
None,42,0.89501312335958,0.8726114649681529,0.9107142857142857
None,42,0.89501312335958,0.8701298701298701,0.9118942731277533
None,42,0.8372703412073491,0.7905405405405406,0.8669527896995708
None,42,0.8818897637795275,0.8543689320388349,0.9006622516556292
None,42,0.8871391076115486,0.8643533123028391,0.903370786516854
None,42,0.889763779527559,0.8609271523178808,0.908695652173913
None,42,0.905511811023622,0.8846153846153846,0.92
None,42,0.884514435695538,0.8580645161290322,0.9026548672566371
None,42,0.8661417322834646,0.8401253918495298,0.8848758465011287
None,43,0.8923884514435696,0.8730650154798761,0.9066059225512528
None,43,0.8976377952755905,0.8753993610223643,0.9131403118040089
None,43,0.8923884514435696,0.8664495114006515,0.9098901098901099
None,43,0.8398950131233596,0.7946127946127947,0.8688172043010752
None,43,0.8818897637795275,0.8553054662379421,0.9002217294900222
None,43,0.884514435695538,0.8607594936708861,0.9013452914798207
None,43,0.889763779527559,0.8609271523178808,0.908695652173913
None,43,0.910761154855643,0.8910256410256411,0.9244444444444444
None,43,0.884514435695538,0.8580645161290322,0.9026548672566371
None,43,0.863517060367454,0.8375,0.8823529411764706
None,44,0.8976377952755905,0.8792569659442725,0.9111617312072893
None,44,0.8976377952755905,0.8761904761904762,0.912751677852349
None,44,0.8923884514435696,0.8664495114006515,0.9098901098901099
None,44,0.8372703412073491,0.7905405405405406,0.8669527896995708
None,44,0.8818897637795275,0.8543689320388349,0.9006622516556292
None,44,0.884514435695538,0.8607594936708861,0.9013452914798207
None,44,0.8871391076115486,0.858085808580858,0.906318082788671
None,44,0.9081364829396326,0.887459807073955,0.9223946784922394
None,44,0.8871391076115486,0.8617363344051447,0.9046563192904656
None,44,0.8608923884514436,0.8338557993730408,0.8803611738148984
None,45,0.8976377952755905,0.8792569659442725,0.9111617312072893
None,45,0.89501312335958,0.8717948717948718,0.9111111111111111
None,45,0.8923884514435696,0.8664495114006515,0.9098901098901099
None,45,0.84251968503937,0.7972972972972973,0.871244635193133
None,45,0.8818897637795275,0.8543689320388349,0.9006622516556292
None,45,0.8792650918635171,0.8544303797468354,0.8968609865470852
None,45,0.8871391076115486,0.858085808580858,0.906318082788671
None,45,0.9081364829396326,0.8881789137380192,0.9220489977728286
None,45,0.8871391076115486,0.8617363344051447,0.9046563192904656
None,45,0.8556430446194225,0.8275862068965517,0.8758465011286681
None,46,0.89501312335958,0.8765432098765432,0.908675799086758
None,46,0.889763779527559,0.8662420382165605,0.90625
None,46,0.8923884514435696,0.8664495114006515,0.9098901098901099
None,46,0.84251968503937,0.7972972972972973,0.871244635193133
None,46,0.8818897637795275,0.8543689320388349,0.9006622516556292
None,46,0.8792650918635171,0.8544303797468354,0.8968609865470852
None,46,0.8923884514435696,0.8646864686468647,0.9106753812636166
None,46,0.905511811023622,0.8846153846153846,0.92
None,46,0.8871391076115486,0.8617363344051447,0.9046563192904656
None,46,0.863517060367454,0.8364779874213837,0.8828828828828829
None,47,0.8923884514435696,0.8738461538461538,0.9061784897025171
None,47,0.89501312335958,0.8726114649681529,0.9107142857142857
