hyperparameters,k,accuracy,f1_0,f1_1
1,12,0.8871391076115486,0.8685015290519877,0.9011494252873563
1,12,0.8871391076115486,0.8626198083067093,0.9042316258351893
1,12,0.8661417322834646,0.8360128617363344,0.8869179600886918
1,12,0.8976377952755905,0.8792569659442725,0.9111617312072893
1,12,0.9186351706036745,0.9015873015873016,0.930648769574944
1,12,0.863517060367454,0.8311688311688312,0.8854625550660793
1,12,0.868766404199475,0.8376623376623377,0.8898678414096917
1,12,0.8871391076115486,0.8590163934426229,0.9059080962800875
1,12,0.9133858267716536,0.8938906752411575,0.926829268292683
1,12,0.8661417322834646,0.8421052631578947,0.8838268792710706
1,13,0.884514435695538,0.8641975308641975,0.8995433789954338
1,13,0.8871391076115486,0.8626198083067093,0.9042316258351893
1,13,0.8608923884514436,0.8295819935691319,0.8824833702882483
1,13,0.889763779527559,0.8679245283018868,0.9054054054054054
1,13,0.9081364829396326,0.890282131661442,0.9209932279909706
1,13,0.8608923884514436,0.8284789644012945,0.8830022075055187
1,13,0.863517060367454,0.832258064516129,0.8849557522123894
1,13,0.889763779527559,0.8618421052631579,0.9082969432314411
1,13,0.9028871391076115,0.8810289389067524,0.917960088691796
1,13,0.8713910761154856,0.848297213622291,0.8883826879271071
1,14,0.884514435695538,0.8641975308641975,0.8995433789954338
1,14,0.884514435695538,0.8589743589743589,0.9022222222222223
1,14,0.8556430446194225,0.8253968253968254,0.8769574944071589
1,14,0.8976377952755905,0.8785046728971962,0.9115646258503401
1,14,0.916010498687664,0.8987341772151899,0.9282511210762332
1,14,0.8582677165354331,0.8269230769230769,0.88
1,14,0.8661417322834646,0.8349514563106796,0.8874172185430463
1,14,0.889763779527559,0.8618421052631579,0.9082969432314411
1,14,0.9028871391076115,0.8817891373801917,0.9175946547884187
1,14,0.8766404199475065,0.8526645768025078,0.8939051918735892
1,15,0.8818897637795275,0.8615384615384616,0.897025171624714
1,15,0.889763779527559,0.864516129032258,0.9070796460176991
1,15,0.8556430446194225,0.8242811501597445,0.8775055679287305
1,15,0.8923884514435696,0.8714733542319749,0.90744920993228
1,15,0.910761154855643,0.8930817610062893,0.9234234234234234
1,15,0.8608923884514436,0.8295819935691319,0.8824833702882483
1,15,0.863517060367454,0.832258064516129,0.8849557522123894
1,15,0.8871391076115486,0.858085808580858,0.906318082788671
1,15,0.9002624671916011,0.8789808917197452,0.9151785714285714
1,15,0.8740157480314961,0.8490566037735849,0.8918918918918919
1,16,0.8871391076115486,0.8660436137071651,0.9024943310657596
1,16,0.8871391076115486,0.8626198083067093,0.9042316258351893
1,16,0.8608923884514436,0.8317460317460318,0.8814317673378076
1,16,0.8976377952755905,0.8785046728971962,0.9115646258503401
1,16,0.916010498687664,0.8987341772151899,0.9282511210762332
1,16,0.8661417322834646,0.8360128617363344,0.8869179600886918
1,16,0.868766404199475,0.8376623376623377,0.8898678414096917
1,16,0.8792650918635171,0.847682119205298,0.9
1,16,0.9002624671916011,0.8782051282051282,0.9155555555555556
1,16,0.8740157480314961,0.85,0.8914027149321267
1,17,0.884514435695538,0.8633540372670807,0.9
1,17,0.884514435695538,0.8589743589743589,0.9022222222222223
1,17,0.8530183727034121,0.8193548387096774,0.8761061946902655
1,17,0.8871391076115486,0.8643533123028391,0.903370786516854
1,17,0.9133858267716536,0.8958990536277602,0.9258426966292135
1,17,0.8661417322834646,0.8349514563106796,0.8874172185430463
1,17,0.8661417322834646,0.8338762214983714,0.8879120879120879
1,17,0.8818897637795275,0.8514851485148515,0.9019607843137255
1,17,0.9002624671916011,0.8789808917197452,0.9151785714285714
1,17,0.8713910761154856,0.8454258675078864,0.8898876404494382
1,18,0.889763779527559,0.8695652173913043,0.9045454545454545
1,18,0.884514435695538,0.8580645161290322,0.9026548672566371
1,18,0.8608923884514436,0.8306709265175719,0.8819599109131403
1,18,0.8923884514435696,0.8714733542319749,0.90744920993228
1,18,0.910761154855643,0.8930817610062893,0.9234234234234234
1,18,0.8740157480314961,0.8451612903225807,0.8938053097345132
1,18,0.8608923884514436,0.8284789644012945,0.8830022075055187
1,18,0.8818897637795275,0.8514851485148515,0.9019607843137255
1,18,0.89501312335958,0.8726114649681529,0.9107142857142857
1,18,0.8713910761154856,0.8454258675078864,0.8898876404494382
1,19,0.884514435695538,0.8633540372670807,0.9
1,19,0.8871391076115486,0.8617363344051447,0.9046563192904656
1,19,0.863517060367454,0.8333333333333334,0.8844444444444445
1,19,0.884514435695538,0.8607594936708861,0.9013452914798207
1,19,0.9081364829396326,0.890282131661442,0.9209932279909706
1,19,0.8661417322834646,0.8349514563106796,0.8874172185430463
1,19,0.8608923884514436,0.8284789644012945,0.8830022075055187
1,19,0.8766404199475065,0.8438538205980066,0.8980477223427332
1,19,0.9081364829396326,0.8888888888888888,0.9217002237136466
1,19,0.8608923884514436,0.8317460317460318,0.8814317673378076
1,20,0.884514435695538,0.8633540372670807,0.9
1,20,0.8871391076115486,0.86084142394822,0.9050772626931567
1,20,0.8608923884514436,0.8306709265175719,0.8819599109131403
1,20,0.8871391076115486,0.8643533123028391,0.903370786516854
1,20,0.916010498687664,0.8987341772151899,0.9282511210762332
1,20,0.8766404199475065,0.8469055374592834,0.8967032967032967
1,20,0.8608923884514436,0.8295819935691319,0.8824833702882483
1,20,0.8871391076115486,0.8590163934426229,0.9059080962800875
1,20,0.9028871391076115,0.8817891373801917,0.9175946547884187
1,20,0.8661417322834646,0.8391167192429022,0.8853932584269663
1,21,0.884514435695538,0.8633540372670807,0.9
1,21,0.8871391076115486,0.86084142394822,0.9050772626931567
1,21,0.8608923884514436,0.8295819935691319,0.8824833702882483
1,21,0.8818897637795275,0.8571428571428571,0.8993288590604027
1,21,0.9133858267716536,0.8958990536277602,0.9258426966292135
1,21,0.8740157480314961,0.8431372549019608,0.8947368421052632
1,21,0.8582677165354331,0.8258064516129032,0.8805309734513275
1,21,0.8818897637795275,0.8514851485148515,0.9019607843137255
1,21,0.905511811023622,0.8860759493670886,0.9192825112107623
1,21,0.863517060367454,0.8354430379746836,0.8834080717488789
1,22,0.889763779527559,0.86875,0.9049773755656109
1,22,0.8871391076115486,0.86084142394822,0.9050772626931567
1,22,0.8556430446194225,0.8253968253968254,0.8769574944071589
1,22,0.8871391076115486,0.8634920634920635,0.9038031319910514
1,22,0.916010498687664,0.8987341772151899,0.9282511210762332
1,22,0.8766404199475065,0.8469055374592834,0.8967032967032967
1,22,0.8556430446194225,0.8231511254019293,0.8780487804878049
1,22,0.8871391076115486,0.8590163934426229,0.9059080962800875
1,22,0.910761154855643,0.8903225806451613,0.9247787610619469
1,22,0.8661417322834646,0.8391167192429022,0.8853932584269663
1,23,0.8792650918635171,0.8571428571428571,0.8954545454545455
1,23,0.8923884514435696,0.8664495114006515,0.9098901098901099
1,23,0.8582677165354331,0.8280254777070064,0.8794642857142857
1,23,0.8871391076115486,0.8634920634920635,0.9038031319910514
1,23,0.910761154855643,0.8924050632911392,0.9237668161434978
1,23,0.8766404199475065,0.8459016393442623,0.8971553610503282
1,23,0.8556430446194225,0.8220064724919094,0.8785871964679912
1,23,0.8792650918635171,0.847682119205298,0.9
1,23,0.9081364829396326,0.8881789137380192,0.9220489977728286
1,23,0.8661417322834646,0.8370607028753994,0.8864142538975501
1,24,0.884514435695538,0.8625,0.9004524886877828
1,24,0.884514435695538,0.8589743589743589,0.9022222222222223
1,24,0.8608923884514436,0.8306709265175719,0.8819599109131403
1,24,0.889763779527559,0.8670886075949367,0.905829596412556
1,24,0.910761154855643,0.8924050632911392,0.9237668161434978
1,24,0.8792650918635171,0.8496732026143791,0.8991228070175439
1,24,0.863517060367454,0.832258064516129,0.8849557522123894
1,24,0.884514435695538,0.8562091503267973,0.9035087719298246
1,24,0.910761154855643,0.8910256410256411,0.9244444444444444
1,24,0.863517060367454,0.8343949044585988,0.8839285714285714
1,25,0.8871391076115486,0.8660436137071651,0.9024943310657596
1,25,0.8923884514435696,0.8673139158576052,0.9094922737306843
1,25,0.863517060367454,0.832258064516129,0.8849557522123894
1,25,0.889763779527559,0.8670886075949367,0.905829596412556
1,25,0.910761154855643,0.8924050632911392,0.9237668161434978
1,25,0.8740157480314961,0.8441558441558441,0.8942731277533039
1,25,0.8582677165354331,0.8258064516129032,0.8805309734513275
1,25,0.8766404199475065,0.8448844884488449,0.8976034858387799
1,25,0.910761154855643,0.8910256410256411,0.9244444444444444
1,25,0.868766404199475,0.8407643312101911,0.8883928571428571
1,26,0.8871391076115486,0.8660436137071651,0.9024943310657596
1,26,0.8871391076115486,0.86084142394822,0.9050772626931567
1,26,0.8713910761154856,0.842443729903537,0.8913525498891353
1,26,0.889763779527559,0.8670886075949367,0.905829596412556
1,26,0.910761154855643,0.8924050632911392,0.9237668161434978
1,26,0.8713910761154856,0.842443729903537,0.8913525498891353
1,26,0.8608923884514436,0.8284789644012945,0.8830022075055187
1,26,0.8818897637795275,0.8514851485148515,0.9019607843137255
1,26,0.910761154855643,0.8910256410256411,0.9244444444444444
1,26,0.868766404199475,0.8417721518987342,0.8878923766816144
1,27,0.8923884514435696,0.8722741433021807,0.9070294784580499
1,27,0.8871391076115486,0.86084142394822,0.9050772626931567
1,27,0.8713910761154856,0.842443729903537,0.8913525498891353
1,27,0.889763779527559,0.8670886075949367,0.905829596412556
1,27,0.910761154855643,0.8924050632911392,0.9237668161434978
1,27,0.8713910761154856,0.8414239482200647,0.891832229580574
1,27,0.863517060367454,0.8311688311688312,0.8854625550660793
1,27,0.8792650918635171,0.847682119205298,0.9
1,27,0.905511811023622,0.8846153846153846,0.92
1,27,0.8661417322834646,0.8391167192429022,0.8853932584269663
1,28,0.889763779527559,0.8679245283018868,0.9054054054054054
1,28,0.8923884514435696,0.8681672025723473,0.9090909090909091
1,28,0.8740157480314961,0.8451612903225807,0.8938053097345132
1,28,0.8923884514435696,0.8706624605678234,0.9078651685393259
1,28,0.910761154855643,0.8924050632911392,0.9237668161434978
1,28,0.8740157480314961,0.8441558441558441,0.8942731277533039
1,28,0.8582677165354331,0.8246753246753247,0.8810572687224669
1,28,0.8818897637795275,0.8514851485148515,0.9019607843137255
1,28,0.905511811023622,0.8838709677419355,0.9203539823008849
1,28,0.8713910761154856,0.8454258675078864,0.8898876404494382
1,29,0.8923884514435696,0.8714733542319749,0.90744920993228
1,29,0.8871391076115486,0.86084142394822,0.9050772626931567
1,29,0.8740157480314961,0.8451612903225807,0.8938053097345132
1,29,0.889763779527559,0.8670886075949367,0.905829596412556
1,29,0.9133858267716536,0.8958990536277602,0.9258426966292135
1,29,0.8713910761154856,0.8403908794788274,0.8923076923076924
1,29,0.8582677165354331,0.8235294117647058,0.881578947368421
1,29,0.8766404199475065,0.8438538205980066,0.8980477223427332
1,29,0.9028871391076115,0.8802588996763754,0.9183222958057395
1,29,0.8661417322834646,0.8401253918495298,0.8848758465011287
1,30,0.8923884514435696,0.8714733542319749,0.90744920993228
1,30,0.884514435695538,0.8580645161290322,0.9026548672566371
1,30,0.868766404199475,0.8397435897435898,0.8888888888888888
1,30,0.889763779527559,0.8670886075949367,0.905829596412556
1,30,0.916010498687664,0.8987341772151899,0.9282511210762332
1,30,0.8818897637795275,0.8534201954397395,0.9010989010989011
1,30,0.8582677165354331,0.8235294117647058,0.881578947368421
1,30,0.8792650918635171,0.847682119205298,0.9
1,30,0.9002624671916011,0.8766233766233766,0.9162995594713657
1,30,0.8661417322834646,0.8391167192429022,0.8853932584269663
1,31,0.889763779527559,0.86875,0.9049773755656109
1,31,0.884514435695538,0.8580645161290322,0.9026548672566371
1,31,0.8713910761154856,0.8414239482200647,0.891832229580574
1,31,0.889763779527559,0.8670886075949367,0.905829596412556
1,31,0.916010498687664,0.8980891719745223,0.9285714285714286
1,31,0.8766404199475065,0.8469055374592834,0.8967032967032967
1,31,0.8556430446194225,0.8208469055374593,0.8791208791208791
1,31,0.8740157480314961,0.84,0.8961038961038961
1,31,0.9028871391076115,0.8802588996763754,0.9183222958057395
1,31,0.8766404199475065,0.8517350157728707,0.8943820224719101
1,32,0.8923884514435696,0.8714733542319749,0.90744920993228
1,32,0.8818897637795275,0.8553054662379421,0.9002217294900222
1,32,0.868766404199475,0.8387096774193549,0.8893805309734514
1,32,0.889763779527559,0.8670886075949367,0.905829596412556
1,32,0.9133858267716536,0.8945686900958466,0.9265033407572383
1,32,0.8792650918635171,0.8496732026143791,0.8991228070175439
1,32,0.8608923884514436,0.8284789644012945,0.8830022075055187
1,32,0.8766404199475065,0.8438538205980066,0.8980477223427332
1,32,0.8976377952755905,0.8737864077669902,0.9139072847682119
1,32,0.8661417322834646,0.8401253918495298,0.8848758465011287
1,33,0.8976377952755905,0.8785046728971962,0.9115646258503401
1,33,0.8871391076115486,0.86084142394822,0.9050772626931567
1,33,0.8661417322834646,0.8349514563106796,0.8874172185430463
1,33,0.889763779527559,0.8670886075949367,0.905829596412556
1,33,0.916010498687664,0.8980891719745223,0.9285714285714286
1,33,0.8740157480314961,0.8431372549019608,0.8947368421052632
1,33,0.863517060367454,0.8300653594771242,0.8859649122807017
1,33,0.8740157480314961,0.84,0.8961038961038961
1,33,0.89501312335958,0.8709677419354839,0.911504424778761
1,33,0.8766404199475065,0.8517350157728707,0.8943820224719101
1,34,0.8976377952755905,0.877742946708464,0.9119638826185101
1,34,0.8818897637795275,0.8543689320388349,0.9006622516556292
1,34,0.863517060367454,0.832258064516129,0.8849557522123894
1,34,0.889763779527559,0.8670886075949367,0.905829596412556
1,34,0.9133858267716536,0.8945686900958466,0.9265033407572383
1,34,0.8766404199475065,0.8469055374592834,0.8967032967032967
1,34,0.8608923884514436,0.8273615635179153,0.8835164835164835
1,34,0.8792650918635171,0.847682119205298,0.9
1,34,0.89501312335958,0.8701298701298701,0.9118942731277533
1,34,0.8740157480314961,0.8490566037735849,0.8918918918918919
1,35,0.89501312335958,0.875,0.9095022624434389
1,35,0.8792650918635171,0.8506493506493507,0.8986784140969163
1,35,0.8661417322834646,0.8360128617363344,0.8869179600886918
1,35,0.884514435695538,0.8607594936708861,0.9013452914798207
1,35,0.916010498687664,0.8980891719745223,0.9285714285714286
1,35,0.8740157480314961,0.8431372549019608,0.8947368421052632
1,35,0.8608923884514436,0.8273615635179153,0.8835164835164835
1,35,0.8713910761154856,0.8361204013377926,0.8941684665226782
1,35,0.889763779527559,0.8636363636363636,0.9074889867841409
1,35,0.8740157480314961,0.8481012658227848,0.8923766816143498
1,36,0.8976377952755905,0.8769716088328076,0.9123595505617977
1,36,0.884514435695538,0.8580645161290322,0.9026548672566371
1,36,0.8661417322834646,0.8349514563106796,0.8874172185430463
1,36,0.8871391076115486,0.8634920634920635,0.9038031319910514
1,36,0.916010498687664,0.8980891719745223,0.9285714285714286
1,36,0.8792650918635171,0.8486842105263158,0.8995633187772926
1,36,0.8582677165354331,0.8235294117647058,0.881578947368421
1,36,0.8740157480314961,0.84,0.8961038961038961
1,36,0.8923884514435696,0.8673139158576052,0.9094922737306843
1,36,0.8740157480314961,0.8481012658227848,0.8923766816143498
1,37,0.8923884514435696,0.8730650154798761,0.9066059225512528
1,37,0.8818897637795275,0.8534201954397395,0.9010989010989011
1,37,0.8661417322834646,0.8349514563106796,0.8874172185430463
1,37,0.8871391076115486,0.8634920634920635,0.9038031319910514
1,37,0.916010498687664,0.8980891719745223,0.9285714285714286
1,37,0.8766404199475065,0.8459016393442623,0.8971553610503282
1,37,0.8608923884514436,0.8273615635179153,0.8835164835164835
1,37,0.8740157480314961,0.84,0.8961038961038961
1,37,0.8976377952755905,0.8745980707395499,0.9135254988913526
1,37,0.8740157480314961,0.8481012658227848,0.8923766816143498
1,38,0.8976377952755905,0.877742946708464,0.9119638826185101
1,38,0.884514435695538,0.8571428571428571,0.9030837004405287
1,38,0.868766404199475,0.8376623376623377,0.8898678414096917
1,38,0.889763779527559,0.8670886075949367,0.905829596412556
1,38,0.916010498687664,0.8980891719745223,0.9285714285714286
1,38,0.8766404199475065,0.8469055374592834,0.8967032967032967
1,38,0.863517060367454,0.8300653594771242,0.8859649122807017
1,38,0.8792650918635171,0.847682119205298,0.9
1,38,0.89501312335958,0.8709677419354839,0.911504424778761
1,38,0.8713910761154856,0.8454258675078864,0.8898876404494382
1,39,0.9002624671916011,0.88125,0.9140271493212669
1,39,0.8818897637795275,0.8534201954397395,0.9010989010989011
1,39,0.8661417322834646,0.8349514563106796,0.8874172185430463
1,39,0.8871391076115486,0.8634920634920635,0.9038031319910514
1,39,0.9133858267716536,0.8952380952380953,0.9261744966442953
1,39,0.8740157480314961,0.8431372549019608,0.8947368421052632
1,39,0.863517060367454,0.8311688311688312,0.8854625550660793
1,39,0.8766404199475065,0.8438538205980066,0.8980477223427332
1,39,0.89501312335958,0.8701298701298701,0.9118942731277533
1,39,0.8713910761154856,0.8454258675078864,0.8898876404494382
1,40,0.8976377952755905,0.877742946708464,0.9119638826185101
1,40,0.889763779527559,0.8636363636363636,0.9074889867841409
1,40,0.868766404199475,0.8376623376623377,0.8898678414096917
1,40,0.889763779527559,0.8670886075949367,0.905829596412556
1,40,0.916010498687664,0.8980891719745223,0.9285714285714286
1,40,0.8740157480314961,0.8431372549019608,0.8947368421052632
1,40,0.863517060367454,0.8311688311688312,0.8854625550660793
1,40,0.8766404199475065,0.8438538205980066,0.8980477223427332
1,40,0.89501312335958,0.8701298701298701,0.9118942731277533
1,40,0.8740157480314961,0.8490566037735849,0.8918918918918919
1,41,0.89501312335958,0.875,0.9095022624434389
1,41,0.8871391076115486,0.8599348534201955,0.9054945054945055
1,41,0.8661417322834646,0.8349514563106796,0.8874172185430463
1,41,0.889763779527559,0.8670886075949367,0.905829596412556
1,41,0.9133858267716536,0.8952380952380953,0.9261744966442953
1,41,0.8766404199475065,0.8459016393442623,0.8971553610503282
1,41,0.8661417322834646,0.8338762214983714,0.8879120879120879
1,41,0.8740157480314961,0.84,0.8961038961038961
1,41,0.8923884514435696,0.8664495114006515,0.9098901098901099
1,41,0.8713910761154856,0.8463949843260188,0.8893905191873589
1,42,0.89501312335958,0.8742138364779874,0.9099099099099099
1,42,0.8923884514435696,0.8664495114006515,0.9098901098901099
1,42,0.8661417322834646,0.8349514563106796,0.8874172185430463
1,42,0.8923884514435696,0.8706624605678234,0.9078651685393259
1,42,0.916010498687664,0.8980891719745223,0.9285714285714286
1,42,0.8792650918635171,0.8496732026143791,0.8991228070175439
1,42,0.8661417322834646,0.8349514563106796,0.8874172185430463
1,42,0.8740157480314961,0.84,0.8961038961038961
1,42,0.8923884514435696,0.8664495114006515,0.9098901098901099
1,42,0.868766404199475,0.84375,0.8868778280542986
1,43,0.889763779527559,0.86875,0.9049773755656109
1,43,0.889763779527559,0.8627450980392157,0.9078947368421053
1,43,0.868766404199475,0.8376623376623377,0.8898678414096917
1,43,0.889763779527559,0.8670886075949367,0.905829596412556
1,43,0.9133858267716536,0.8952380952380953,0.9261744966442953
1,43,0.8766404199475065,0.8459016393442623,0.8971553610503282
1,43,0.863517060367454,0.8311688311688312,0.8854625550660793
1,43,0.8713910761154856,0.8361204013377926,0.8941684665226782
1,43,0.889763779527559,0.8627450980392157,0.9078947368421053
1,43,0.868766404199475,0.84375,0.8868778280542986
1,44,0.8923884514435696,0.8722741433021807,0.9070294784580499
1,44,0.8923884514435696,0.8664495114006515,0.9098901098901099
1,44,0.8713910761154856,0.8414239482200647,0.891832229580574
1,44,0.8923884514435696,0.8706624605678234,0.9078651685393259
1,44,0.916010498687664,0.8980891719745223,0.9285714285714286
1,44,0.8792650918635171,0.8496732026143791,0.8991228070175439
1,44,0.8608923884514436,0.8273615635179153,0.8835164835164835
1,44,0.8766404199475065,0.8438538205980066,0.8980477223427332
1,44,0.889763779527559,0.8627450980392157,0.9078947368421053
1,44,0.863517060367454,0.8364779874213837,0.8828828828828829
1,45,0.8976377952755905,0.8785046728971962,0.9115646258503401
1,45,0.8871391076115486,0.8599348534201955,0.9054945054945055
1,45,0.8713910761154856,0.8403908794788274,0.8923076923076924
1,45,0.8871391076115486,0.8634920634920635,0.9038031319910514
1,45,0.916010498687664,0.8980891719745223,0.9285714285714286
1,45,0.8766404199475065,0.8459016393442623,0.8971553610503282
1,45,0.8608923884514436,0.8273615635179153,0.8835164835164835
1,45,0.8740157480314961,0.84,0.8961038961038961
1,45,0.8871391076115486,0.8599348534201955,0.9054945054945055
1,45,0.8661417322834646,0.8401253918495298,0.8848758465011287
1,46,0.889763779527559,0.8695652173913043,0.9045454545454545
1,46,0.884514435695538,0.8571428571428571,0.9030837004405287
1,46,0.868766404199475,0.8376623376623377,0.8898678414096917
1,46,0.8923884514435696,0.8706624605678234,0.9078651685393259
1,46,0.916010498687664,0.8980891719745223,0.9285714285714286
1,46,0.8818897637795275,0.8524590163934426,0.9015317286652079
1,46,0.863517060367454,0.8311688311688312,0.8854625550660793
1,46,0.8740157480314961,0.84,0.8961038961038961
1,46,0.889763779527559,0.8627450980392157,0.9078947368421053
1,46,0.863517060367454,0.8364779874213837,0.8828828828828829
1,47,0.889763779527559,0.8703703703703703,0.9041095890410958
1,47,0.884514435695538,0.8571428571428571,0.9030837004405287
1,47,0.8661417322834646,0.8338762214983714,0.8879120879120879
