hyperparameters,k,accuracy,f1_0,f1_1,f1_2,f1_3,f1_4,f1_5,f1_6,f1_7,f1_8,f1_9
ignore,12,0.9833333333333333,1.0,0.972972972972973,0.9714285714285714,0.972972972972973,1.0,1.0,0.9714285714285714,0.972972972972973,1.0,0.9714285714285714
ignore,12,0.9666666666666667,1.0,0.972972972972973,1.0,0.972972972972973,0.9714285714285714,0.918918918918919,0.972972972972973,0.972972972972973,0.9375,0.9444444444444444
ignore,12,0.9777777777777777,1.0,0.9473684210526315,1.0,0.9444444444444444,1.0,1.0,1.0,0.972972972972973,0.9032258064516129,1.0
ignore,12,0.9888888888888889,1.0,1.0,1.0,1.0,1.0,0.9714285714285714,1.0,1.0,0.972972972972973,0.9444444444444444
ignore,12,0.9722222222222222,1.0,0.9473684210526315,1.0,0.972972972972973,0.9714285714285714,0.972972972972973,1.0,0.972972972972973,0.9714285714285714,0.9090909090909091
ignore,12,0.9888888888888889,1.0,0.9473684210526315,1.0,1.0,0.9714285714285714,1.0,1.0,1.0,0.9714285714285714,1.0
ignore,12,0.9888888888888889,1.0,1.0,1.0,1.0,0.972972972972973,1.0,1.0,1.0,0.972972972972973,0.9411764705882353
ignore,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ignore,12,0.9776536312849162,1.0,0.9743589743589743,1.0,0.972972972972973,0.9714285714285714,1.0,1.0,0.972972972972973,0.9090909090909091,0.972972972972973
ignore,12,0.994413407821229,1.0,1.0,1.0,0.9743589743589743,1.0,1.0,1.0,1.0,1.0,0.9714285714285714
ignore,13,0.9833333333333333,1.0,0.972972972972973,0.9714285714285714,0.972972972972973,1.0,1.0,0.9714285714285714,0.972972972972973,1.0,0.9714285714285714
ignore,13,0.9666666666666667,1.0,0.972972972972973,1.0,0.972972972972973,0.9714285714285714,0.918918918918919,0.972972972972973,0.972972972972973,0.9375,0.9444444444444444
ignore,13,0.9666666666666667,1.0,0.9473684210526315,1.0,0.9142857142857143,0.972972972972973,0.9473684210526315,1.0,0.972972972972973,0.9032258064516129,1.0
ignore,13,0.9888888888888889,1.0,1.0,1.0,1.0,1.0,0.9714285714285714,1.0,1.0,0.972972972972973,0.9444444444444444
ignore,13,0.9722222222222222,1.0,0.9473684210526315,1.0,0.972972972972973,0.9714285714285714,0.972972972972973,1.0,0.972972972972973,0.9714285714285714,0.9090909090909091
ignore,13,0.9833333333333333,1.0,0.9230769230769231,1.0,1.0,1.0,1.0,1.0,1.0,0.9090909090909091,1.0
ignore,13,0.9833333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.972972972972973,0.9444444444444444,0.9142857142857143
ignore,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ignore,13,0.9832402234636871,1.0,0.9743589743589743,1.0,0.972972972972973,0.9714285714285714,1.0,1.0,0.972972972972973,0.9411764705882353,1.0
ignore,13,0.994413407821229,1.0,1.0,1.0,0.9743589743589743,1.0,1.0,1.0,1.0,1.0,0.9714285714285714
ignore,14,0.9833333333333333,1.0,0.972972972972973,0.9714285714285714,0.972972972972973,1.0,1.0,0.9714285714285714,0.972972972972973,1.0,0.9714285714285714
ignore,14,0.9611111111111111,1.0,0.972972972972973,1.0,0.972972972972973,0.9714285714285714,0.8947368421052632,0.972972972972973,0.972972972972973,0.9375,0.9142857142857143
ignore,14,0.9722222222222222,1.0,0.9473684210526315,1.0,0.9444444444444444,0.972972972972973,0.9473684210526315,1.0,1.0,0.9032258064516129,1.0
ignore,14,0.9888888888888889,1.0,1.0,1.0,1.0,1.0,0.9714285714285714,1.0,1.0,0.972972972972973,0.9444444444444444
ignore,14,0.9722222222222222,1.0,0.9473684210526315,1.0,0.972972972972973,0.9714285714285714,0.972972972972973,1.0,1.0,0.9444444444444444,0.9090909090909091
ignore,14,0.9722222222222222,0.972972972972973,0.9,0.9714285714285714,1.0,0.9714285714285714,1.0,1.0,1.0,0.9090909090909091,1.0
ignore,14,0.9777777777777777,1.0,0.972972972972973,0.9714285714285714,1.0,1.0,1.0,1.0,0.972972972972973,0.9444444444444444,0.9142857142857143
ignore,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ignore,14,0.9832402234636871,1.0,0.9743589743589743,1.0,0.972972972972973,0.9714285714285714,1.0,1.0,0.972972972972973,0.9411764705882353,1.0
ignore,14,0.994413407821229,1.0,1.0,1.0,0.9743589743589743,1.0,1.0,1.0,1.0,1.0,0.9714285714285714
ignore,15,0.9888888888888889,1.0,1.0,0.9714285714285714,1.0,1.0,1.0,0.9714285714285714,0.972972972972973,0.9714285714285714,1.0
ignore,15,0.9611111111111111,1.0,0.972972972972973,1.0,0.972972972972973,0.9714285714285714,0.8947368421052632,0.972972972972973,0.972972972972973,0.9375,0.9142857142857143
ignore,15,0.9611111111111111,1.0,0.9473684210526315,1.0,0.9142857142857143,0.972972972972973,0.9473684210526315,1.0,0.9473684210526315,0.9032258064516129,0.9714285714285714
ignore,15,0.9833333333333333,1.0,1.0,1.0,1.0,1.0,0.9714285714285714,1.0,0.9696969696969697,0.972972972972973,0.918918918918919
ignore,15,0.9722222222222222,1.0,0.9230769230769231,1.0,1.0,0.9714285714285714,0.972972972972973,1.0,1.0,0.9444444444444444,0.9090909090909091
ignore,15,0.9777777777777777,1.0,0.9230769230769231,1.0,0.972972972972973,1.0,1.0,1.0,1.0,0.9090909090909091,0.9714285714285714
ignore,15,0.9777777777777777,1.0,0.972972972972973,0.9714285714285714,1.0,1.0,1.0,1.0,0.972972972972973,0.9444444444444444,0.9142857142857143
ignore,15,0.994413407821229,1.0,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,0.9696969696969697,1.0
ignore,15,0.9832402234636871,1.0,0.9743589743589743,1.0,0.972972972972973,0.9714285714285714,1.0,1.0,0.972972972972973,0.9411764705882353,1.0
ignore,15,0.994413407821229,1.0,1.0,1.0,0.9743589743589743,1.0,1.0,1.0,1.0,1.0,0.9714285714285714
ignore,16,0.9833333333333333,1.0,1.0,0.9714285714285714,0.972972972972973,1.0,1.0,0.9714285714285714,0.972972972972973,0.9714285714285714,0.9714285714285714
ignore,16,0.9611111111111111,1.0,0.972972972972973,1.0,0.972972972972973,0.9714285714285714,0.8947368421052632,0.972972972972973,0.972972972972973,0.9375,0.9142857142857143
ignore,16,0.9666666666666667,1.0,0.9473684210526315,1.0,0.9142857142857143,0.972972972972973,0.9473684210526315,1.0,0.972972972972973,0.9032258064516129,1.0
ignore,16,0.9888888888888889,1.0,1.0,1.0,1.0,1.0,0.9714285714285714,1.0,1.0,0.972972972972973,0.9444444444444444
ignore,16,0.9722222222222222,1.0,0.9473684210526315,1.0,0.9714285714285714,0.9714285714285714,0.972972972972973,1.0,1.0,0.918918918918919,0.9411764705882353
ignore,16,0.9833333333333333,1.0,0.9230769230769231,1.0,1.0,1.0,1.0,1.0,1.0,0.9090909090909091,1.0
ignore,16,0.9777777777777777,1.0,0.972972972972973,0.9714285714285714,1.0,1.0,1.0,1.0,0.972972972972973,0.9444444444444444,0.9142857142857143
ignore,16,0.994413407821229,1.0,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,0.9696969696969697,1.0
ignore,16,0.9832402234636871,1.0,0.9743589743589743,1.0,0.972972972972973,0.9714285714285714,1.0,1.0,0.972972972972973,0.9411764705882353,1.0
ignore,16,0.994413407821229,1.0,1.0,1.0,0.9743589743589743,1.0,1.0,1.0,1.0,1.0,0.9714285714285714
ignore,17,0.9888888888888889,1.0,1.0,0.9714285714285714,1.0,1.0,1.0,0.9714285714285714,0.972972972972973,0.9714285714285714,1.0
ignore,17,0.9611111111111111,1.0,0.972972972972973,1.0,0.972972972972973,0.9714285714285714,0.8947368421052632,0.972972972972973,0.972972972972973,0.9375,0.9142857142857143
ignore,17,0.9611111111111111,1.0,0.9473684210526315,1.0,0.9142857142857143,0.972972972972973,0.9473684210526315,1.0,0.9473684210526315,0.9032258064516129,0.9714285714285714
ignore,17,0.9888888888888889,1.0,1.0,1.0,1.0,1.0,0.9714285714285714,1.0,1.0,0.972972972972973,0.9444444444444444
ignore,17,0.9722222222222222,1.0,0.9473684210526315,1.0,0.9714285714285714,0.9714285714285714,0.972972972972973,1.0,1.0,0.918918918918919,0.9411764705882353
ignore,17,0.9833333333333333,1.0,0.9230769230769231,1.0,1.0,1.0,1.0,1.0,1.0,0.9090909090909091,1.0
ignore,17,0.9833333333333333,1.0,0.972972972972973,0.9714285714285714,1.0,1.0,1.0,1.0,0.972972972972973,0.9714285714285714,0.9444444444444444
ignore,17,0.994413407821229,1.0,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,0.9696969696969697,1.0
ignore,17,0.9776536312849162,1.0,0.9743589743589743,1.0,0.972972972972973,0.9411764705882353,1.0,1.0,0.972972972972973,0.9411764705882353,0.972972972972973
ignore,17,0.9888268156424581,1.0,1.0,1.0,0.9743589743589743,1.0,1.0,1.0,0.972972972972973,0.9696969696969697,0.9714285714285714
ignore,18,0.9888888888888889,1.0,1.0,0.9714285714285714,1.0,1.0,1.0,0.9714285714285714,0.972972972972973,0.9714285714285714,1.0
ignore,18,0.9611111111111111,1.0,0.972972972972973,1.0,0.972972972972973,0.9714285714285714,0.8947368421052632,0.972972972972973,0.972972972972973,0.9375,0.9142857142857143
ignore,18,0.9611111111111111,1.0,0.9473684210526315,1.0,0.9142857142857143,0.972972972972973,0.9473684210526315,1.0,0.9473684210526315,0.9032258064516129,0.9714285714285714
ignore,18,0.9888888888888889,1.0,1.0,1.0,1.0,1.0,0.9714285714285714,1.0,1.0,0.972972972972973,0.9444444444444444
ignore,18,0.9722222222222222,1.0,0.9473684210526315,1.0,0.9714285714285714,0.9714285714285714,0.972972972972973,1.0,1.0,0.918918918918919,0.9411764705882353
ignore,18,0.9777777777777777,0.972972972972973,0.9230769230769231,0.9714285714285714,1.0,1.0,1.0,1.0,1.0,0.9090909090909091,1.0
ignore,18,0.9833333333333333,1.0,0.972972972972973,0.9714285714285714,1.0,1.0,1.0,1.0,0.972972972972973,0.9714285714285714,0.9444444444444444
ignore,18,0.994413407821229,1.0,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,0.9696969696969697,1.0
ignore,18,0.9720670391061452,1.0,0.9743589743589743,1.0,0.972972972972973,0.9411764705882353,1.0,1.0,0.972972972972973,0.9090909090909091,0.9473684210526315
ignore,18,0.9832402234636871,1.0,0.9743589743589743,1.0,0.9743589743589743,1.0,1.0,1.0,0.972972972972973,0.9375,0.9714285714285714
ignore,19,0.9833333333333333,1.0,1.0,0.9714285714285714,0.9714285714285714,1.0,1.0,0.9714285714285714,0.9473684210526315,0.9714285714285714,1.0
ignore,19,0.9611111111111111,1.0,0.972972972972973,1.0,0.972972972972973,0.9714285714285714,0.8947368421052632,0.972972972972973,0.972972972972973,0.9375,0.9142857142857143
ignore,19,0.9666666666666667,1.0,0.9473684210526315,1.0,0.9444444444444444,0.972972972972973,0.972972972972973,1.0,0.9473684210526315,0.9032258064516129,0.9714285714285714
ignore,19,0.9888888888888889,1.0,1.0,1.0,1.0,1.0,0.9714285714285714,1.0,1.0,0.972972972972973,0.9444444444444444
ignore,19,0.9611111111111111,1.0,0.9230769230769231,0.972972972972973,0.9714285714285714,0.9714285714285714,0.972972972972973,1.0,1.0,0.8888888888888888,0.9090909090909091
ignore,19,0.9722222222222222,0.972972972972973,0.9,0.9714285714285714,1.0,1.0,1.0,1.0,1.0,0.875,1.0
ignore,19,0.9777777777777777,1.0,0.972972972972973,0.9714285714285714,1.0,1.0,0.972972972972973,1.0,0.972972972972973,0.9714285714285714,0.9142857142857143
ignore,19,0.9888268156424581,1.0,0.9473684210526315,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0
ignore,19,0.9776536312849162,1.0,0.9743589743589743,1.0,0.972972972972973,0.9411764705882353,1.0,1.0,0.972972972972973,0.9411764705882353,0.972972972972973
ignore,19,0.9888268156424581,1.0,1.0,1.0,0.9743589743589743,1.0,1.0,1.0,0.972972972972973,0.9696969696969697,0.9714285714285714
